SOURCE,TARGET,SOURCE_NAME,SOURCE_TYPE,TARGET_NAME,TARGET_TYPE,SIZE_DISORDER,DISORDER_TYPE
574,3811,Pituitary ACTH-secreting adenoma,D,GNAI2,G,13.181497,Cancer
574,3609,Pituitary ACTH-secreting adenoma,D,GNAS,G,13.181497,Cancer
574,3338,Pituitary ACTH-secreting adenoma,D,THRA,G,13.181497,Cancer
132,3662,Squamous cell carcinoma,D,FAS,G,13.181497,Cancer
132,3663,Squamous cell carcinoma,D,ING1,G,13.181497,Cancer
132,3664,Squamous cell carcinoma,D,TNFRSF10B,G,13.181497,Cancer
118,3780,Turcot syndrome,D,APC,G,13.181497,Cancer
118,3781,Turcot syndrome,D,MLH1,G,13.181497,Cancer
118,3782,Turcot syndrome,D,PMS2,G,13.181497,Cancer
237,3054,Myelogenous leukemia,D,ACSL6,G,14.426924,Cancer
237,3051,Myelogenous leukemia,D,CBFB,G,14.426924,Cancer
237,3052,Myelogenous leukemia,D,CSF1R,G,14.426924,Cancer
237,3162,Myelogenous leukemia,D,IRF1,G,14.426924,Cancer
497,3491,Rhabdomyosarcoma,D,FOXO1A,G,14.426924,Cancer
497,3828,Rhabdomyosarcoma,D,PAX3,G,14.426924,Cancer
497,3494,Rhabdomyosarcoma,D,PAX7,G,14.426924,Cancer
497,3492,Rhabdomyosarcoma,D,SLC22A18,G,14.426924,Cancer
203,3852,Wilms tumor,D,BRCA2,G,14.426924,Cancer
203,3853,Wilms tumor,D,GPC3,G,14.426924,Cancer
203,3855,Wilms tumor,D,POU6F2,G,14.426924,Cancer
203,3854,Wilms tumor,D,WT1,G,14.426924,Cancer
775,3446,Renal cell carcinoma,D,FLCN,G,19.15717,Cancer
775,3440,Renal cell carcinoma,D,MET,G,19.15717,Cancer
775,3441,Renal cell carcinoma,D,OGG1,G,19.15717,Cancer
775,3442,Renal cell carcinoma,D,PRCC,G,19.15717,Cancer
775,3445,Renal cell carcinoma,D,RNF139,G,19.15717,Cancer
775,3443,Renal cell carcinoma,D,TFE3,G,19.15717,Cancer
775,3824,Renal cell carcinoma,D,VHL,G,19.15717,Cancer
197,3278,Ovarian cancer,D,BRCA1,G,20.97745,Cancer
197,3246,Ovarian cancer,D,CDH1,G,20.97745,Cancer
197,3335,Ovarian cancer,D,CTNNB1,G,20.97745,Cancer
197,3248,Ovarian cancer,D,ERBB2,G,20.97745,Cancer
197,3250,Ovarian cancer,D,MSH2,G,20.97745,Cancer
197,3249,Ovarian cancer,D,MSH6,G,20.97745,Cancer
197,3251,Ovarian cancer,D,PIK3CA,G,20.97745,Cancer
197,3252,Ovarian cancer,D,RRAS2,G,20.97745,Cancer
59,3266,Pancreatic cancer,D,ACVR1B,G,22.891994,Cancer
59,3274,Pancreatic cancer,D,ARMET,G,22.891994,Cancer
59,3852,Pancreatic cancer,D,BRCA2,G,22.891994,Cancer
59,3268,Pancreatic cancer,D,CDKN2A,G,22.891994,Cancer
59,3677,Pancreatic cancer,D,KRAS,G,22.891994,Cancer
59,3271,Pancreatic cancer,D,RBBP8,G,22.891994,Cancer
59,3357,Pancreatic cancer,D,SMAD4,G,22.891994,Cancer
59,3317,Pancreatic cancer,D,STK11,G,22.891994,Cancer
59,3957,Pancreatic cancer,D,TP53,G,22.891994,Cancer
634,3747,Thyroid carcinoma,D,GOLGA5,G,26.959711,Cancer
634,3738,Thyroid carcinoma,D,HRAS,G,26.959711,Cancer
634,3746,Thyroid carcinoma,D,MINPP1,G,26.959711,Cancer
634,3744,Thyroid carcinoma,D,NCOA4,G,26.959711,Cancer
634,3739,Thyroid carcinoma,D,PCM1,G,26.959711,Cancer
634,3931,Thyroid carcinoma,D,PRKAR1A,G,26.959711,Cancer
634,3806,Thyroid carcinoma,D,PTEN,G,26.959711,Cancer
634,3957,Thyroid carcinoma,D,TP53,G,26.959711,Cancer
634,3745,Thyroid carcinoma,D,TRIM24,G,26.959711,Cancer
634,3748,Thyroid carcinoma,D,TRIM33,G,26.959711,Cancer
634,3743,Thyroid carcinoma,D,TSHR,G,26.959711,Cancer
139,3631,Prostate cancer,D,AR,G,29.095102,Cancer
139,3388,Prostate cancer,D,ATBF1,G,29.095102,Cancer
139,3852,Prostate cancer,D,BRCA2,G,29.095102,Cancer
139,3397,Prostate cancer,D,CHEK2,G,29.095102,Cancer
139,3398,Prostate cancer,D,ELAC2,G,29.095102,Cancer
139,3391,Prostate cancer,D,EPHB2,G,29.095102,Cancer
139,3390,Prostate cancer,D,KLF6,G,29.095102,Cancer
139,3396,Prostate cancer,D,MAD1L1,G,29.095102,Cancer
139,3392,Prostate cancer,D,MSR1,G,29.095102,Cancer
139,3393,Prostate cancer,D,MXI1,G,29.095102,Cancer
139,3806,Prostate cancer,D,PTEN,G,29.095102,Cancer
139,3395,Prostate cancer,D,RNASEL,G,29.095102,Cancer
841,3904,Coronary spasms,D,NOS3,G,11.619047,Cardiovascular
552,3913,Hypoplastic left heart syndrome,D,GJA1,G,11.619047,Cardiovascular
924,3931,"Myxoma, intracardiac",D,PRKAR1A,G,11.619047,Cardiovascular
1034,3158,Noncompaction of left ventricular myocardium,D,TAZ,G,11.619047,Cardiovascular
979,3943,Sick sinus syndrome,D,SCN5A,G,11.619047,Cardiovascular
424,3851,Supravalvar aortic stenosis,D,ELN,G,11.619047,Cardiovascular
980,3943,"Ventricular brillation, idiopathic",D,SCN5A,G,11.619047,Cardiovascular
1242,3860,Wolff-Parkinson-White syndrome,D,PRKAG2,G,11.619047,Cardiovascular
100,3678,Stroke,D,ALOX5AP,G,12.187026,Cardiovascular
100,3679,Stroke,D,PDE4D,G,12.187026,Cardiovascular
79,3983,Preeclampsia,D,AGT,G,13.181497,Cardiovascular
79,3371,Preeclampsia,D,EPHX1,G,13.181497,Cardiovascular
79,3372,Preeclampsia,D,STOX1,G,13.181497,Cardiovascular
78,3712,Tetralogy of Fallot,D,JAG1,G,13.181497,Cardiovascular
78,3713,Tetralogy of Fallot,D,NKX2-5,G,13.181497,Cardiovascular
78,3714,Tetralogy of Fallot,D,ZFPM2,G,13.181497,Cardiovascular
226,3810,Ventricular tachycardia,D,CASQ2,G,13.181497,Cardiovascular
226,3811,Ventricular tachycardia,D,GNAI2,G,13.181497,Cardiovascular
226,3812,Ventricular tachycardia,D,RYR2,G,13.181497,Cardiovascular
99,3985,Myocardial infarction,D,ACE,G,24.889282,Cardiovascular
99,3678,Myocardial infarction,D,ALOX5AP,G,24.889282,Cardiovascular
99,3553,Myocardial infarction,D,APOE,G,24.889282,Cardiovascular
99,3063,Myocardial infarction,D,F7,G,24.889282,Cardiovascular
99,3064,Myocardial infarction,D,GCLM,G,24.889282,Cardiovascular
99,3065,Myocardial infarction,D,LGALS2,G,24.889282,Cardiovascular
99,3066,Myocardial infarction,D,LTA,G,24.889282,Cardiovascular
99,3067,Myocardial infarction,D,OLR1,G,24.889282,Cardiovascular
99,3735,Myocardial infarction,D,THBD,G,24.889282,Cardiovascular
99,3069,Myocardial infarction,D,TNFSF4,G,24.889282,Cardiovascular
909,3142,Nevo syndrome,D,PLOD1,G,11.619047,Connective tissue disorder
887,3220,Ossication of the posterior longitudinal spinal ligaments,D,ENPP1,G,11.619047,Connective tissue disorder
312,3844,Weissenbacher-Zweymuller syndrome,D,COL11A2,G,11.619047,Connective tissue disorder
457,3843,Weill-Marchesani syndrome,D,ADAMTS10,G,12.187026,Connective tissue disorder
457,3842,Weill-Marchesani syndrome,D,FBN1,G,12.187026,Connective tissue disorder
290,3224,Osteoarthritis,D,ASPN,G,14.426924,Connective tissue disorder
290,3831,Osteoarthritis,D,COL2A1,G,14.426924,Connective tissue disorder
290,3222,Osteoarthritis,D,FRZB,G,14.426924,Connective tissue disorder
290,3657,Osteoarthritis,D,MATN3,G,14.426924,Connective tissue disorder
236,3980,Rheumatoid arthritis,D,CIITA,G,20.97745,Connective tissue disorder
236,3496,Rheumatoid arthritis,D,IL10,G,20.97745,Connective tissue disorder
236,3498,Rheumatoid arthritis,D,MIF,G,20.97745,Connective tissue disorder
236,3499,Rheumatoid arthritis,D,NFKBIL1,G,20.97745,Connective tissue disorder
236,3501,Rheumatoid arthritis,D,PADI4,G,20.97745,Connective tissue disorder
236,3702,Rheumatoid arthritis,D,PTPN22,G,20.97745,Connective tissue disorder
236,3495,Rheumatoid arthritis,D,RUNX1,G,20.97745,Connective tissue disorder
236,3500,Rheumatoid arthritis,D,SLC22A4,G,20.97745,Connective tissue disorder
1198,3117,Netherton syndrome,D,SPINK5,G,11.619047,Dermatological
709,3143,"Nevus, epidermal, epidermolytic hyperkeratotic type",D,KRT10,G,11.619047,Dermatological
695,3332,Piebaldism,D,KIT,G,11.619047,Dermatological
1051,3560,Self-healing collodion baby,D,TGM1,G,11.619047,Dermatological
404,3599,Skin fragility-woolly hair syndrome,D,DSP,G,11.619047,Dermatological
303,3759,"Toenail dystrophy, isolated",D,COL7A1,G,11.619047,Dermatological
304,3759,Transient bullous of the newborn,D,COL7A1,G,11.619047,Dermatological
704,3792,"Unna-Thost disease, nonepidermolytic",D,KRT1,G,11.619047,Dermatological
948,3163,Noonan syndrome,D,PTPN11,G,11.619047,Developmental
798,3858,Witkop syndrome,D,MSX1,G,11.619047,Developmental
341,3315,Peters anomaly,D,CYP1B1,G,12.187026,Developmental
341,3958,Peters anomaly,D,PAX6,G,12.187026,Developmental
484,3523,Saethre-Chotzen syndrome,D,FGFR2,G,12.187026,Developmental
484,3524,Saethre-Chotzen syndrome,D,TWIST1,G,12.187026,Developmental
889,3306,Pendred syndrome,D,SLC26A4,G,11.619047,ENT
1047,3893,Autoimmune thyroid disease,D,TG,G,11.619047,Endocrine
138,3631,Perineal hypospadias,D,AR,G,11.619047,Endocrine
774,3895,"Prolactinoma, hyperparathyroidism, carcinoid syndrome",D,MEN1,G,11.619047,Endocrine
578,3609,Pseudohypoparathyroidism,D,GNAS,G,11.619047,Endocrine
579,3609,Somatotrophinoma,D,GNAS,G,11.619047,Endocrine
218,3749,Thyrotoxic periodic paralysis,D,CACNA1S,G,11.619047,Endocrine
1073,3941,Total iodide organication defect,D,TPO,G,11.619047,Endocrine
1053,3939,Thyroid hormone resistance,D,THRB,G,12.187026,Endocrine
1053,3941,Thyroid hormone resistance,D,TPO,G,12.187026,Endocrine
786,3406,Pseudohypoaldosteronism,D,NR3C2,G,17.445396,Endocrine
786,3407,Pseudohypoaldosteronism,D,SCNN1A,G,17.445396,Endocrine
786,3408,Pseudohypoaldosteronism,D,SCNN1B,G,17.445396,Endocrine
786,3409,Pseudohypoaldosteronism,D,SCNN1G,G,17.445396,Endocrine
786,3410,Pseudohypoaldosteronism,D,WNK1,G,17.445396,Endocrine
786,3411,Pseudohypoaldosteronism,D,WNK4,G,17.445396,Endocrine
669,3928,Pancreatic agenesis,D,IPF1,G,11.619047,Gastrointestinal
680,3722,"Myelofibrosis, idiopathic",D,JAK2,G,11.619047,Hematological
1020,3626,Pyropoikilocytosis,D,SPTA1,G,11.619047,Hematological
962,3505,Rh-mod syndrome,D,RHAG,G,11.619047,Hematological
129,3553,Sea-blue histiocyte disease,D,APOE,G,11.619047,Hematological
820,3555,Sebastian syndrome,D,MYH9,G,11.619047,Hematological
681,3722,Polycythemia,D,JAK2,G,12.187026,Hematological
681,3824,Polycythemia,D,VHL,G,12.187026,Hematological
963,3506,Rh-negative blood type,D,RHCE,G,12.187026,Hematological
963,3507,Rh-negative blood type,D,RHD,G,12.187026,Hematological
682,3722,Thrombocythemia,D,JAK2,G,12.187026,Hematological
682,3723,Thrombocythemia,D,THPO,G,12.187026,Hematological
423,3137,Neutropenia,D,ELA2,G,14.426924,Hematological
423,3814,Neutropenia,D,FCGR3A,G,14.426924,Hematological
423,3139,Neutropenia,D,GFI1,G,14.426924,Hematological
423,3857,Neutropenia,D,WAS,G,14.426924,Hematological
235,3343,Platelet defect/deficiency,D,CD36,G,14.426924,Hematological
235,3345,Platelet defect/deficiency,D,P2RY12,G,14.426924,Hematological
235,3344,Platelet defect/deficiency,D,PLA2G7,G,14.426924,Hematological
235,3495,Platelet defect/deficiency,D,RUNX1,G,14.426924,Hematological
447,3729,Thrombocytopenia,D,F5,G,14.426924,Hematological
447,3727,Thrombocytopenia,D,MASTL,G,14.426924,Hematological
447,3725,Thrombocytopenia,D,MPL,G,14.426924,Hematological
447,3857,Thrombocytopenia,D,WAS,G,14.426924,Hematological
109,3623,Spherocytosis,D,ANK1,G,15.860395,Hematological
109,3624,Spherocytosis,D,EPB42,G,15.860395,Hematological
109,3974,Spherocytosis,D,SLC4A1,G,15.860395,Hematological
109,3626,Spherocytosis,D,SPTA1,G,15.860395,Hematological
109,3627,Spherocytosis,D,SPTB,G,15.860395,Hematological
239,3736,Thrombophilia,D,ADAMTS13,G,22.891994,Hematological
239,3728,Thrombophilia,D,CBS,G,22.891994,Hematological
239,3729,Thrombophilia,D,F5,G,22.891994,Hematological
239,3730,Thrombophilia,D,FGB,G,22.891994,Hematological
239,3731,Thrombophilia,D,FGG,G,22.891994,Hematological
239,3733,Thrombophilia,D,HRG,G,22.891994,Hematological
239,3734,Thrombophilia,D,PROC,G,22.891994,Hematological
239,3732,Thrombophilia,D,SERPIND1,G,22.891994,Hematological
239,3735,Thrombophilia,D,THBD,G,22.891994,Hematological
792,3057,Myeloperoxidase deficiency,D,MPO,G,11.619047,Immunological
366,3985,"SARS, progression of",D,ACE,G,11.619047,Immunological
1029,3841,Wegener granulomatosis,D,TAP2,G,11.619047,Immunological
1094,3857,Wiskott-Aldrich syndrome,D,WAS,G,11.619047,Immunological
209,3951,Combined immunodeficiency,D,C6,G,12.187026,Immunological
209,3952,Combined immunodeficiency,D,IL2RG,G,12.187026,Immunological
1061,3568,Sepsis,D,CASP12P1,G,12.187026,Immunological
1061,3567,Sepsis,D,TNF,G,12.187026,Immunological
463,3814,Viral infection,D,FCGR3A,G,12.187026,Immunological
463,3815,Viral infection,D,OAS1,G,12.187026,Immunological
953,3578,Omenn syndrome,D,DCLRE1C,G,13.181497,Immunological
953,3576,Omenn syndrome,D,RAG1,G,13.181497,Immunological
953,3577,Omenn syndrome,D,RAG2,G,13.181497,Immunological
133,3700,Systemic lupus erythematosus,D,DNASE1,G,14.426924,Immunological
133,3699,Systemic lupus erythematosus,D,FASLG,G,14.426924,Immunological
133,3701,Systemic lupus erythematosus,D,PDCD1,G,14.426924,Immunological
133,3702,Systemic lupus erythematosus,D,PTPN22,G,14.426924,Immunological
63,3571,Severe combined immunodeciency,D,ADA,G,20.97745,Immunological
63,3572,Severe combined immunodeciency,D,CD3D,G,20.97745,Immunological
63,3578,Severe combined immunodeciency,D,DCLRE1C,G,20.97745,Immunological
63,3952,Severe combined immunodeciency,D,IL2RG,G,20.97745,Immunological
63,3574,Severe combined immunodeciency,D,IL7R,G,20.97745,Immunological
63,3981,Severe combined immunodeciency,D,PTPRC,G,20.97745,Immunological
63,3576,Severe combined immunodeciency,D,RAG1,G,20.97745,Immunological
63,3577,Severe combined immunodeciency,D,RAG2,G,20.97745,Immunological
897,3073,Myoglobinuria/hemolysis due to PGK deciency,D,PGK1,G,11.619047,Metabolic
687,3930,Persistent hyperinsulinemic hypoglycemia of infancy,D,KCNJ11,G,11.619047,Metabolic
147,3964,Placental steroid sulfatase deciency,D,STS,G,11.619047,Metabolic
605,3633,"Sandho disease, infantile, juvenile, and adult forms",D,HEXB,G,11.619047,Metabolic
39,3704,Tangier disease,D,ABCA1,G,11.619047,Metabolic
131,3793,Urolithiasise,D,APRT,G,12.187026,Metabolic
131,3794,Urolithiasise,D,SLC34A1,G,12.187026,Metabolic
880,3426,Pyruvate dehydrogenase deciency,D,PC,G,13.181497,Metabolic
880,3427,Pyruvate dehydrogenase deciency,D,PDHA1,G,13.181497,Metabolic
880,3428,Pyruvate dehydrogenase deciency,D,PDHB,G,13.181497,Metabolic
939,3894,Basal cell nevus syndrome,D,PTCH,G,11.619047,Multiple
912,3782,Neuroectodermal tumors,D,PMS2,G,11.619047,Multiple
826,3156,Nijmegen breakage syndrome,D,NBN,G,11.619047,Multiple
167,3192,Occipital horn syndrome,D,ATP7A,G,11.619047,Multiple
955,3288,Parkes Weber syndrome,D,RASA1,G,11.619047,Multiple
1305,3402,Proud syndrome,D,ARX,G,11.619047,Multiple
668,3429,Rabson-Mendenhall syndrome,D,INSR,G,11.619047,Multiple
415,3581,Shah-Waardenburg syndrome,D,EDN3,G,11.619047,Multiple
456,3842,Shprintzen-Goldberg syndrome,D,FBN1,G,11.619047,Multiple
563,3853,Simpson-Golabi-Behmel syndrome,D,GPC3,G,11.619047,Multiple
781,3827,Tietz syndrome,D,MITF,G,11.619047,Multiple
816,3772,Trismus-pseudocomptodactyly syndrome,D,MYH8,G,11.619047,Multiple
944,3806,VATER association with hydrocephalus,D,PTEN,G,11.619047,Multiple
1102,3854,WAGR syndrome,D,WT1,G,11.619047,Multiple
425,3851,Williams-Beuren syndrome,D,ELN,G,11.619047,Multiple
1016,3875,Yemenite deaf-blind hypopigmentation syndrome,D,SOX10,G,11.619047,Multiple
949,3887,Zlotogora-Ogur syndrome,D,PVRL1,G,11.619047,Multiple
493,3511,Rieger syndrome,D,FOXC1,G,12.187026,Multiple
493,3513,Rieger syndrome,D,PITX2,G,12.187026,Multiple
793,3519,Roussy-Levy syndrome,D,MPZ,G,12.187026,Multiple
793,3520,Roussy-Levy syndrome,D,PMP22,G,12.187026,Multiple
323,3521,Rubenstein-Taybi syndrome,D,CREBBP,G,12.187026,Multiple
323,3522,Rubenstein-Taybi syndrome,D,EP300,G,12.187026,Multiple
559,3821,Vohwinkel syndrome,D,GJB2,G,12.187026,Multiple
559,3822,Vohwinkel syndrome,D,LOR,G,12.187026,Multiple
417,3825,Waardenburg-Shah syndrome,D,EDNRB,G,12.187026,Multiple
417,3875,Waardenburg-Shah syndrome,D,SOX10,G,12.187026,Multiple
292,3675,Stickler syndrome,D,COL11A1,G,13.181497,Multiple
292,3844,Stickler syndrome,D,COL11A2,G,13.181497,Multiple
292,3831,Stickler syndrome,D,COL2A1,G,13.181497,Multiple
464,3833,Walker-Warburg syndrome,D,FCMD,G,13.181497,Multiple
464,3834,Walker-Warburg syndrome,D,POMT1,G,13.181497,Multiple
464,3835,Walker-Warburg syndrome,D,RAB3GAP1,G,13.181497,Multiple
782,3827,Waardenburg syndrome,D,MITF,G,14.426924,Multiple
782,3828,Waardenburg syndrome,D,PAX3,G,14.426924,Multiple
782,3829,Waardenburg syndrome,D,SNAI2,G,14.426924,Multiple
782,3830,Waardenburg syndrome,D,TYR,G,14.426924,Multiple
822,3799,Usher syndrome,D,CDH23,G,20.97745,Multiple
822,3801,Usher syndrome,D,MASS1,G,20.97745,Multiple
822,3795,Usher syndrome,D,MYO7A,G,20.97745,Multiple
822,3800,Usher syndrome,D,PCDH15,G,20.97745,Multiple
822,3798,Usher syndrome,D,USH1C,G,20.97745,Multiple
822,3802,Usher syndrome,D,USH1G,G,20.97745,Multiple
822,3796,Usher syndrome,D,USH2A,G,20.97745,Multiple
822,3797,Usher syndrome,D,USH3A,G,20.97745,Multiple
1174,3086,Myotilinopathy,D,MYOT,G,11.619047,Muscular
976,3283,Paramyotonia congenita,D,SCN4A,G,11.619047,Muscular
232,3514,Rippling muscle disease,D,CAV3,G,11.619047,Muscular
814,3896,Central core disease,D,MYH7,G,12.187026,Muscular
814,3897,Central core disease,D,RYR1,G,12.187026,Muscular
272,3087,Myotonia congenita,D,CLCN1,G,12.187026,Muscular
272,3283,Myotonia congenita,D,SCN4A,G,12.187026,Muscular
671,3054,Myelodysplastic syndrome,D,ACSL6,G,13.181497,Muscular
671,3162,Myelodysplastic syndrome,D,IRF1,G,13.181497,Muscular
671,3048,Myelodysplastic syndrome,D,MDS1,G,13.181497,Muscular
266,3035,Myasthenic syndrome,D,CHAT,G,19.15717,Muscular
266,3036,Myasthenic syndrome,D,CHRNA1,G,19.15717,Muscular
266,3037,Myasthenic syndrome,D,CHRNB1,G,19.15717,Muscular
266,3038,Myasthenic syndrome,D,CHRND,G,19.15717,Muscular
266,3039,Myasthenic syndrome,D,CHRNE,G,19.15717,Muscular
266,3040,Myasthenic syndrome,D,RAPSN,G,19.15717,Muscular
266,3283,Myasthenic syndrome,D,SCN4A,G,19.15717,Muscular
140,3631,Spinal muscular atrophy,D,AR,G,19.15717,Muscular
140,3637,Spinal muscular atrophy,D,BSCL2,G,19.15717,Muscular
140,3632,Spinal muscular atrophy,D,GARS,G,19.15717,Muscular
140,3633,Spinal muscular atrophy,D,HEXB,G,19.15717,Muscular
140,3634,Spinal muscular atrophy,D,IGHMBP2,G,19.15717,Muscular
140,3635,Spinal muscular atrophy,D,SMN1,G,19.15717,Muscular
140,3636,Spinal muscular atrophy,D,VAPB,G,19.15717,Muscular
53,3076,Myopathy,D,ACTA1,G,24.889282,Muscular
53,3514,Myopathy,D,CAV3,G,24.889282,Muscular
53,3078,Myopathy,D,CPT2,G,24.889282,Muscular
53,3079,Myopathy,D,CRYAB,G,24.889282,Muscular
53,3080,Myopathy,D,DES,G,24.889282,Muscular
53,3085,Myopathy,D,DYSF,G,24.889282,Muscular
53,3081,Myopathy,D,ITGA7,G,24.889282,Muscular
53,3082,Myopathy,D,MYF6,G,24.889282,Muscular
53,3896,Myopathy,D,MYH7,G,24.889282,Muscular
53,3084,Myopathy,D,PGAM2,G,24.889282,Muscular
223,3033,Muscular dystrophy,D,FKRP,G,42.92585,Muscular
223,3032,Muscular dystrophy,D,SEPN1,G,42.92585,Muscular
223,3031,Muscular dystrophy,D,TRIM32,G,42.92585,Muscular
1003,3905,"Creatine deciency syndrome, X-linked",D,SLC6A8,G,11.619047,Neurological
689,3074,Myokymia with neonatal epilepsy,D,KCNQ2,G,11.619047,Neurological
829,3164,Norrie disease,D,NDP,G,11.619047,Neurological
1015,3875,PCWH,D,SOX10,G,11.619047,Neurological
766,3488,PPM-X syndrome,D,MECP2,G,11.619047,Neurological
752,3706,Pallidopontonigral degeneration,D,MAPT,G,11.619047,Neurological
1304,3402,Partington syndrome,D,ARX,G,11.619047,Neurological
911,3614,Pelizaeus-Merzbacher disease,D,PLP1,G,11.619047,Neurological
935,3331,Pick disease,D,PSEN1,G,11.619047,Neurological
1270,3619,Primary lateral sclerosis,D,ALS2,G,11.619047,Neurological
929,3377,Prion disease with protracted course,D,PRNP,G,11.619047,Neurological
1221,3637,Silver spastic paraplegia syndrome,D,BSCL2,G,11.619047,Neurological
753,3706,Supranuclear palsy,D,MAPT,G,11.619047,Neurological
754,3706,Tauopathy and respiratory failure,D,MAPT,G,11.619047,Neurological
779,3980,Multiple sclerosis,D,CIITA,G,12.187026,Neurological
779,3981,Multiple sclerosis,D,PTPRC,G,12.187026,Neurological
767,3489,Rett syndrome,D,CDKL5,G,12.187026,Neurological
767,3488,Rett syndrome,D,MECP2,G,12.187026,Neurological
370,3681,Subcortical laminar heterotopia,D,DCX,G,12.187026,Neurological
370,3682,Subcortical laminar heterotopia,D,PAFAH1B1,G,12.187026,Neurological
527,3402,Myoclonic epilepsy,D,ARX,G,13.181497,Neurological
527,3071,Myoclonic epilepsy,D,EFHC1,G,13.181497,Neurological
527,3070,Myoclonic epilepsy,D,GABRG2,G,13.181497,Neurological
420,3129,Neuropathy,D,EGR2,G,20.97745,Neurological
420,3136,Neuropathy,D,HSN2,G,20.97745,Neurological
420,3130,Neuropathy,D,HSPB1,G,20.97745,Neurological
420,3135,Neuropathy,D,HSPB8,G,20.97745,Neurological
420,3519,Neuropathy,D,MPZ,G,20.97745,Neurological
420,3132,Neuropathy,D,NGFB,G,20.97745,Neurological
420,3520,Neuropathy,D,PMP22,G,20.97745,Neurological
420,3134,Neuropathy,D,SPTLC1,G,20.97745,Neurological
640,3619,Spastic ataxia/paraplegia,D,ALS2,G,22.891994,Neurological
640,3612,Spastic ataxia/paraplegia,D,HSPD1,G,22.891994,Neurological
