Country killed,Country killed (group),Coverage,Date,Date 1 New,Date1,Date2,Freelance,Impunity for murder,Job,Local Foreign,Medium,Name,Nationality,Number,Organization,Point,Sex,Source fire,Taken captive,Threatened,Tortured,Type,Type (group),Type death,Type death (group),Type death (group) 1,Year,Number of Records,X,Y
Peru,Peru,"Corruption, Human Rights","december 10, 1993",12/10/1993,"december 10, 1993",,No,Yes,Broadcast,Local,Television,MarÃ­a Carlin FernÃ¡ndez,Peru,4,Peruvian Radio and Television Network,4,Female,Military Officials,No,Yes,No,Motive Confirmed,Other,Murder,Murder,Murder,1993,1,12.642991314,9.368294483
Syria,Syria,"Politics, War","november 21, 2012",11/21/2012,"november 21, 2012",,No,,Broadcast,Local,Television,Basel Tawfiq Youssef,Syria,32,Syrian State TV,32,Male,Political Group,No,Yes,No,Motive Confirmed,Other,Crossfire/Combat-Related,Crossfire/Combat-Related,Crossfire/Combat-Related,2012,1,-0.278399502,-39.268608437
USA,USA,"Business, Corruption, Crime, Culture, Politics","august  2, 2007",8/2/2007,"august  2, 2007",,No,No,Editor,Local,Print,Chauncey Bailey,United States,6,Oakland Post,6,Male,Criminal Group,No,Yes,No,Motive Confirmed,Other,Murder,Murder,Murder,2007,1,-5.193030175,17.760275011
Peru,Peru,"Corruption, Crime","march 17, 2007",3/17/2007,"march 17, 2007",,No,No,Columnist,Local,Radio,Miguel PÃ©rez Julca,Peru,10,Radio Ãxitos,10,Male,Unknown Fire,No,Yes,No,Motive Confirmed,Other,Murder,Murder,Murder,2007,1,-17.674835018,-14.730231596
Turkey,Turkey,Corruption,"december 19, 2009",12/19/2009,"december 19, 2009",,No,Partial,"Editor, Publisher",Local,Print,Cihan HayÄ±rsevener,Turkey,22,GÃ¼ney Marmaraâda YaÅam,22,Male,Criminal Group,No,Yes,No,Motive Confirmed,Other,Murder,Murder,Murder,2009,1,-10.948614144,31.039495214
Pakistan,Pakistan,Crime,"october 11, 2013",10/11/2013,"october 11, 2013",,No,Partial,Print Reporter,Local,Print,Ayub Khattak,Pakistan,70,Karak Times,70,Male,Criminal Group,No,Yes,No,Motive Confirmed,Other,Murder,Murder,Murder,2013,1,57.184066273,2.944731019
Serbia,Serbia,"Crime, Politics","may 28, 2004",5/28/2004,"may 28, 2004",,No,Partial,Editor,Local,Print,Dusko Jovanovic,Serbia/Montenegro,2,Dan,2,Male,Government Officials,No,Yes,No,Motive Confirmed,Other,Murder,Murder,Murder,2004,1,7.773190463,-9.498410343
Turkey,Turkey,"Human Rights, Politics","january 19, 2007",1/19/2007,"january 19, 2007",,No,Partial,Editor,Local,Print,Hrant Dink,Turkey,21,Agos,21,Male,Local Residents,No,Yes,No,Motive Confirmed,Other,Murder,Murder,Murder,2007,1,-0.921789809,32.194744074
Turkey,Turkey,"Crime, Human Rights, Politics","january 27, 1993",1/27/1993,"january 27, 1993",,No,Partial,Print Reporter,Local,Print,Ugur Mumcu,Turkey,12,Cumhuriyet,12,Male,Political Group,No,Yes,No,Motive Confirmed,Other,Murder,Murder,Murder,1993,1,-0.615119571,-24.936340482
Peru,Peru,"Corruption, Politics","april 12, 2004",4/12/2004,"april 12, 2004",,No,Partial,"Broadcast, Columnist",Local,Radio,Alberto Rivera FernÃ¡ndez,Peru,9,Frecuencia Oriental,9,Male,Government Officials,No,Yes,No,Motive Confirmed,Other,Murder,Murder,Murder,2004,1,-21.345366462,-5.216451179
Philippines,Philippines,"Business, Corruption, Politics","january 24, 2011",1/24/2011,"january 24, 2011",,No,Partial,Columnist,Local,Radio,Gerardo Ortega,Philippines,103,DWAR,103,Male,Government Officials,No,Yes,No,Motive Confirmed,Other,Murder,Murder,Murder,2011,1,37.590144278,-58.056700539
Philippines,Philippines,"Corruption, Politics","august 29, 2013",8/29/2013,"august 29, 2013",,No,Partial,Broadcast,Local,Radio,Fernando Solijon,Philippines,117,DxLS Love Radio,117,Male,Government Officials,No,Yes,No,Motive Confirmed,Other,Murder,Murder,Murder,2013,1,41.682213651,60.697930960
USA,USA,"Human Rights, Politics","october 24, 1993",10/24/1993,"october 24, 1993",,No,Partial,"Broadcast, Columnist",Local,Radio,Dona St. Plite,Haiti,2,"WKAT, Miami",2,Male,Political Group,No,Yes,No,Motive Confirmed,Other,Murder,Murder,Murder,1993,1,7.773190463,-9.498410343
Somalia,Somalia,"Human Rights, War","february 2, 2009",2/2/2009,"february 2, 2009",,No,Partial,Publisher,Local,Radio,Said Tahlil Ahmed,Somalia,26,HornAfrik,26,Male,Political Group,No,Yes,No,Motive Confirmed,Other,Murder,Murder,Murder,2009,1,-35.546225433,1.864887026
Pakistan,Pakistan,"Corruption, Crime, Human Rights, Politics","january 13, 2011",1/13/2011,"january 13, 2011",,No,Partial,Broadcast,Local,Television,Wali Khan Babar,Pakistan,46,Geo TV,46,Male,Political Group,No,Yes,No,Motive Confirmed,Other,Murder,Murder,Murder,2011,1,-5.958178915,46.337839068
Rwanda,Rwanda,Politics,"april-june, 1994",,april,"june, 1994",No,Partial,Editor,Local,Print,AndrÃ© Kameya,Rwanda,20,Rwanda Rushya,20,Male,Paramilitary Group,No,Yes,No,Motive Confirmed,Other,Murder,Murder,Murder,1994,1,8.972643657,30.180268647
Turkey,Turkey,"Human Rights, Politics","december 27, 2015",12/27/2015,"december 27, 2015",,No,Yes,"Editor, Producer",Foreign,Internet,Naji Jerf,Syria,27,"Hentah, Raqqa is Being Slaughtered Silently",27,Male,Political Group,No,Yes,No,Motive Confirmed,Other,Murder,Murder,Murder,2015,1,-35.291866418,-8.208346658
Turkey,Turkey,War,"april 12, 2016",4/12/2016,"april 12, 2016",,No,Yes,Broadcast,Foreign,Internet,Zaher al-Shurqat,Syrian,29,Aleppo Today,29,Male,Political Group,No,Yes,No,Motive Confirmed,Other,Murder,Murder,Murder,2016,1,-26.754368755,-26.245312397
UK,UK,"Corruption, Crime, War","september 28, 2001",9/28/2001,"september 28, 2001",,No,Yes,Print Reporter,Foreign,Print,Martin O'Hagan,United Kingdom,3,Sunday World,3,Male,Paramilitary Group,No,Yes,No,Motive Confirmed,Other,Murder,Murder,Murder,2001,1,14.091306992,-0.990859251
Turkey,Turkey,"Corruption, Human Rights, Politics, War","october 30, 2015",10/30/2015,"october 30, 2015",,No,Yes,Editor,Foreign,"Print, Internet",Ibrahim Abd al-Qader,Syrian,26,"Eye on the Homeland, Raqqa is Being Slaughtered Silently",26,Male,Political Group,No,Yes,No,Motive Confirmed,Other,Murder,Murder,Murder,2015,1,-35.546225433,1.864887026
Turkey,Turkey,"Corruption, Human Rights, Politics, War","october 30, 2015",10/30/2015,"october 30, 2015",,No,Yes,Producer,Foreign,"Print, Internet",Fares Hamadi,Syrian,25,Eye on the Homeland,25,Male,Political Group,No,Yes,No,Motive Confirmed,Other,Murder,Murder,Murder,2015,1,-32.960527606,11.606868101
Paraguay,Paraguay,"Corruption, Crime","august 22, 2007",8/22/2007,"august 22, 2007",,No,Yes,Broadcast,Foreign,Radio,Tito Alberto Palma,Chile,2,Radio Mayor OtaÃ±o and Radio Chaco Boreal,2,Male,Unknown Fire,No,Yes,No,Motive Confirmed,Other,Murder,Murder,Murder,2007,1,7.773190463,-9.498410343
Ukraine,Ukraine,"Corruption, Crime, Politics","july 20, 2016",7/20/2016,"july 20, 2016",,No,Yes,"Broadcast, Internet Reporter",Foreign,"Radio, Internet",Pavel Sheremet,Russian,19,"Ukrainska Pravda, Radio Vesti",19,Male,Unknown Fire,No,Yes,No,Motive Confirmed,Other,Murder,Murder,Murder,2016,1,17.719803248,25.126596375
Russia,Russia,"Corruption, Human Rights, Politics","july  9, 2013",7/9/2013,"july  9, 2013",,No,Yes,"Editor, Internet Reporter",Local,Internet,Akhmednabi Akhmednabiyev,Russia,79,Novoye Delo,79,Male,Government Officials,No,Yes,No,Motive Confirmed,Other,Murder,Murder,Murder,2013,1,-0.674310217,60.735784357
Syria,Syria,"Human Rights, Politics, War","december 16, 2015",12/16/2015,"december 16, 2015",,No,Yes,Editor,Local,Internet,Ahmed Mohamed al-Mousa,Syria,106,Raqqa is Being Slaughtered Silently,106,Male,Political Group,No,Yes,No,Motive Confirmed,Other,Murder,Murder,Murder,2015,1,59.263015572,-37.526445203
Philippines,Philippines,"Corruption, Crime","june  3, 1997",6/3/1997,"june  3, 1997",,No,Yes,"Columnist, Editor",Local,Print,Danny Hernandez,Philippines,10,People's Journal Tonight,10,Male,Criminal Group,No,Yes,No,Motive Confirmed,Other,Murder,Murder,Murder,1997,1,-17.674835018,-14.730231596
Thailand,Thailand,Corruption,"january 10, 1998",1/10/1998,"january 10, 1998",,No,Yes,Print Reporter,Local,Print,Sayomchai Vijitwittayapong,Thailand,1,Matichon,1,Male,Criminal Group,No,Yes,No,Motive Confirmed,Other,Murder,Murder,Murder,1998,1,-3.090169944,-9.510565163
Pakistan,Pakistan,Crime,"may  2, 2000",5/2/2000,"may  2, 2000",,No,Yes,Print Reporter,Local,Print,Sufi Mohammad Khan,Pakistan,6,Ummat,6,Male,Criminal Group,No,Yes,No,Motive Confirmed,Other,Murder,Murder,Murder,2000,1,-5.193030175,17.760275011
Russia,Russia,"Business, Corruption, Crime, Politics","october 9, 2003",10/9/2003,"october 9, 2003",,No,Yes,Editor,Local,Print,Aleksei Sidorov,Russia,55,Tolyatinskoye Obozreniye,55,Male,Criminal Group,No,Yes,No,Motive Confirmed,Other,Murder,Murder,Murder,2003,1,-46.724001992,-20.267959174
Yemen,Yemen,Corruption,"february 13, 2010",2/13/2010,"february 13, 2010",,No,Yes,Print Reporter,Local,Print,Muhammad al-Rabou'e,Yemeni,1,Al-Qahira,1,Male,Criminal Group,No,Yes,No,Motive Confirmed,Other,Murder,Murder,Murder,2010,1,-3.090169944,-9.510565163
Paraguay,Paraguay,Crime,"october 16, 2014",10/16/2014,"october 16, 2014",,No,Yes,Print Reporter,Local,Print,Pablo Medina VelÃ¡zquez,Paraguay,6,ABC Color,6,Male,"Criminal Group, Government Officials",No,Yes,No,Motive Confirmed,Other,Murder,Murder,Murder,2014,1,-5.193030175,17.760275011
Turkey,Turkey,,"july 29, 1992",7/29/1992,"july 29, 1992",,No,Yes,Editor,Local,Print,Cetin Abayay,Turkey,6,Ozgur Halk,6,Male,Government Officials,No,Yes,No,Motive Confirmed,Other,Murder,Murder,Murder,1992,1,-5.193030175,17.760275011
Turkey,Turkey,Politics,"july 31, 1992",7/31/1992,"july 31, 1992",,No,Yes,Print Reporter,Local,Print,Yahya Orhan,Turkey,7,Ozgur Gundem,7,Male,Government Officials,No,Yes,No,Motive Confirmed,Other,Murder,Murder,Murder,1992,1,-14.493130968,13.391292603
Yugoslavia,Yugoslavia,"Corruption, Human Rights, Politics","april 11, 1999",4/11/1999,"april 11, 1999",,No,Yes,Publisher,Local,Print,Slavko Curuvija,Yugoslavia,1,"Dnevni Telegraf, Evropljanin",1,Male,Government Officials,No,Yes,No,Motive Confirmed,Other,Murder,Murder,Murder,1999,1,-3.090169944,-9.510565163
Russia,Russia,"Corruption, Politics","september 18, 2001",9/18/2001,"september 18, 2001",,No,Yes,"Editor, Publisher",Local,Print,Eduard Markevich,Russia,49,Novy Reft,49,Male,Government Officials,No,Yes,No,Motive Confirmed,Other,Murder,Murder,Murder,2001,1,-33.302063318,34.796299544
Russia,Russia,"Corruption, Human Rights, War","july  3, 2003",7/3/2003,"july  3, 2003",,No,Yes,"Editor, Print Reporter",Local,Print,Yuri Shchekochikhin,Russia,54,Novaya Gazeta,54,Male,Government Officials,No,Yes,No,Motive Confirmed,Other,Murder,Murder,Murder,2003,1,-49.358638358,-10.581665601
Sri Lanka,Sri Lanka,"Human Rights, Politics, War","january 8, 2009",1/8/2009,"january 8, 2009",,No,Yes,Editor,Local,Print,Lasantha Wickramatunga,Sri Lanka,23,The Sunday Leader,23,Male,Government Officials,No,Yes,No,Motive Confirmed,Other,Murder,Murder,Murder,2009,1,-20.147423952,26.895236538
Russia,Russia,"Corruption, Human Rights, Politics","december 15, 2011",12/15/2011,"december 15, 2011",,No,Yes,"Editor, Publisher",Local,Print,Gadzhimurad Kamalov,Russia,76,Chernovik,76,Male,Government Officials,No,Yes,No,Motive Confirmed,Other,Murder,Murder,Murder,2011,1,28.000601245,52.615652966
Russia,Russia,Politics,"april  8, 2013",4/8/2013,"april  8, 2013",,No,Yes,"Editor, Print Reporter",Local,Print,Mikhail Beketov,Russia,78,Khimkinskaya Pravda,78,Male,Government Officials,No,Yes,No,Motive Confirmed,Other,Murder,Murder,Murder,2013,1,9.292754060,59.643274577
Sri Lanka,Sri Lanka,"Corruption, Human Rights, Politics","may 31, 2004",5/31/2004,"may 31, 2004",,No,Yes,Print Reporter,Local,Print,Aiyathurai Nadesan,Sri Lanka,7,Virakesari,7,Male,Military Officials,No,Yes,No,Motive Confirmed,Other,Murder,Murder,Murder,2004,1,-14.493130968,13.391292603
Russia,Russia,"Politics, War","june 28, 2005",6/28/2005,"june 28, 2005",,No,Yes,Print Reporter,Local,Print,Magomedzagid Varisov,Russia,59,Novoye Delo,59,Male,Military Officials,No,Yes,No,Motive Confirmed,Other,Murder,Murder,Murder,2005,1,-19.847675584,-48.812504611
Turkey,Turkey,"Corruption, Politics","february 24, 1992",2/24/1992,"february 24, 1992",,No,Yes,Print Reporter,Local,Print,Cengiz Altun,Turkey,2,Yeni Ulke,2,Male,Paramilitary Group,No,Yes,No,Motive Confirmed,Other,Murder,Murder,Murder,1992,1,7.773190463,-9.498410343
Rwanda,Rwanda,Politics,"april 22, 1994",4/22/1994,"april 22, 1994",,No,Yes,Editor,Local,Print,Marcellin Kayiranga,Rwanda,9,Kanguka,9,Male,Paramilitary Group,No,Yes,No,Motive Confirmed,Other,Murder,Murder,Murder,1994,1,-21.345366462,-5.216451179
Rwanda,Rwanda,,"april 29, 1994",4/29/1994,"april 29, 1994",,No,Yes,Print Reporter,Local,Print,Anastase Seruvumba,Rwanda,11,Imbaga,11,Male,Paramilitary Group,No,Yes,No,Motive Confirmed,Other,Murder,Murder,Murder,1994,1,-10.251222035,-21.696573791
Rwanda,Rwanda,Politics,"april  9, 1994",4/9/1994,"april  9, 1994",,No,Yes,Print Reporter,Local,Print,Gratien Karambizi,Rwanda,6,Imbaga,6,Male,Paramilitary Group,No,Yes,No,Motive Confirmed,Other,Murder,Murder,Murder,1994,1,-5.193030175,17.760275011
Turkey,Turkey,"Corruption, Human Rights, Politics","june  8, 1992",6/8/1992,"june  8, 1992",,No,Yes,Print Reporter,Local,Print,Hafiz Akdemir,Turkey,5,Ozgur Gundem,5,Male,Political Group,No,Yes,No,Motive Confirmed,Other,Murder,Murder,Murder,1992,1,5.037593584,16.425388861
Turkey,Turkey,"Corruption, Human Rights, Politics","november 20, 1992",11/20/1992,"november 20, 1992",,No,Yes,Print Reporter,Local,Print,Namik Taranci,Turkey,11,Gercek,11,Male,Political Group,No,Yes,No,Motive Confirmed,Other,Murder,Murder,Murder,1992,1,-10.251222035,-21.696573791
Spain,Spain,Politics,"may  7, 2000",5/7/2000,"may  7, 2000",,No,Yes,Print Reporter,Local,Print,JosÃ© Luis LÃ³pez de la Calle,Spain,1,El Mundo,1,Male,Political Group,No,Yes,No,Motive Confirmed,Other,Murder,Murder,Murder,2000,1,-3.090169944,-9.510565163
Sri Lanka,Sri Lanka,"Human Rights, Politics","august 16, 2004",8/16/2004,"august 16, 2004",,No,Yes,Print Reporter,Local,Print,Bala Nadarajah Iyer,Sri Lanka,8,Thinamurasu and Thinakaran,8,Male,Political Group,No,Yes,No,Motive Confirmed,Other,Murder,Murder,Murder,2004,1,-20.290584026,4.946738521
Sri Lanka,Sri Lanka,"Politics, War","april 29, 2007",4/29/2007,"april 29, 2007",,No,Yes,Print Reporter,Local,Print,Selvarajah Rajeewarnam,Sri Lanka,16,Uthayan,16,Male,Political Group,No,Yes,No,Motive Confirmed,Other,Murder,Murder,Murder,2007,1,28.337408412,-2.022082411
Pakistan,Pakistan,"Corruption, Politics, War","february 9, 2008",2/9/2008,"february 9, 2008",,No,Yes,"Columnist, Photographer",Local,Print,Chishti Mujahid,Pakistan,21,Akbar-e-Jehan,21,Male,Political Group,No,Yes,No,Motive Confirmed,Other,Murder,Murder,Murder,2008,1,-0.921789809,32.194744074
Philippines,Philippines,"Corruption, Human Rights","february 13, 1996",2/13/1996,"february 13, 1996",,No,Yes,Editor,Local,Print,Ferdinand Reyes,Philippines,8,Press Freedom,8,Male,Unknown Fire,No,Yes,No,Motive Confirmed,Other,Murder,Murder,Murder,1996,1,-20.290584026,4.946738521
Yugoslavia,Yugoslavia,"Business, Corruption, Crime","june 11, 2001",6/11/2001,"june 11, 2001",,No,Yes,Print Reporter,Local,Print,Milan Pantic,Yugoslavia,9,Vecernje Novosti,9,Male,Unknown Fire,No,Yes,No,Motive Confirmed,Other,Murder,Murder,Murder,2001,1,-21.345366462,-5.216451179
Serbia,Serbia,Politics,"june 25, 2005",6/25/2005,"june 25, 2005",,No,Yes,"Columnist, Print Reporter",Local,Print,Bardhyl Ajeti,Serbia/Montenegro,3,Bota Sot,3,Male,Unknown Fire,No,Yes,No,Motive Confirmed,Other,Murder,Murder,Murder,2005,1,14.091306992,-0.990859251
Russia,Russia,"Business, Culture, Politics","january 8, 2006",1/8/2006,"january 8, 2006",,No,Yes,"Columnist, Print Reporter",Local,Print,Vagif Kochetkov,Russia,60,Trud and Tulsky Molodoi Kommunar,60,Male,Unknown Fire,No,Yes,No,Motive Confirmed,Other,Murder,Murder,Murder,2006,1,-10.367546158,-52.103395664
Rwanda,Rwanda,Politics,"june 26, 2010",6/26/2010,"june 26, 2010",,No,Yes,"Editor, Internet Reporter, Print Reporter",Local,"Print, Internet",Jean-LÃ©onard Rugambage,Rwanda,18,Umuvugizi,18,Male,"Government Officials, Military Officials",No,Yes,No,Motive Confirmed,Other,Murder,Murder,Murder,2010,1,24.352408974,17.499993484
Philippines,Philippines,"Corruption, Crime","august 19, 2003",8/19/2003,"august 19, 2003",,No,Yes,"Broadcast, Print Reporter",Local,"Print, Radio",Noel Villarante,Philippines,23,DZJV Radio and Laguna Score,23,Male,Government Officials,No,Yes,No,Motive Confirmed,Other,Murder,Murder,Murder,2003,1,-20.147423952,26.895236538
Philippines,Philippines,"Business, Politics","january  5, 2012",1/5/2012,"january  5, 2012",,No,Yes,"Internet Reporter, Publisher",Local,"Print, Radio",Christopher Guarin,Philippines,108,Radyo Mo Nationwide and Tatak News,108,Male,Local Residents,No,Yes,No,Motive Confirmed,Other,Murder,Murder,Murder,2012,1,68.034552867,-19.565110877
Thailand,Thailand,Corruption,"august 1, 2008",8/1/2008,"august 1, 2008",,No,Yes,"Broadcast, Print Reporter",Local,"Print, Television",Athiwat Chaiyanurat,Thailand,10,"Matichon, Channel 7",10,Male,Government Officials,No,Yes,No,Motive Confirmed,Other,Murder,Murder,Murder,2008,1,-17.674835018,-14.730231596
Pakistan,Pakistan,"Human Rights, Politics, War","august 28, 2014",8/28/2014,"august 28, 2014",,No,Yes,"Editor, Print Reporter",Local,"Print, Television",Irshad Mastoi,Pakistan,76,"Online International News Network, ARY News",76,Male,Unknown Fire,No,Yes,No,Motive Confirmed,Other,Murder,Murder,Murder,2014,1,28.000601245,52.615652966
Philippines,Philippines,"Crime, Politics","february 11, 2004",2/11/2004,"february 11, 2004",,No,Yes,Columnist,Local,Radio,Rowell Endrinal,Philippines,27,DZRC,27,Male,Criminal Group,No,Yes,No,Motive Confirmed,Other,Murder,Murder,Murder,2004,1,-35.291866418,-8.208346658
Philippines,Philippines,Crime,"july  3, 2005",7/3/2005,"july  3, 2005",,No,Yes,Columnist,Local,Radio,"Rolando \""Dodong\"" Morales",Philippines,42,DXMD,42,Male,Criminal Group,No,Yes,No,Motive Confirmed,Other,Murder,Murder,Murder,2005,1,30.542372670,32.664461116
Thailand,Thailand,"Business, Corruption","april 10, 2001",4/10/2001,"april 10, 2001",,No,Yes,Broadcast,Local,Radio,Withayut Sangsopit,Thailand,2,Freelancer,2,Male,Government Officials,No,Yes,No,Motive Confirmed,Other,Murder,Murder,Murder,2001,1,7.773190463,-9.498410343
Philippines,Philippines,"Corruption, Crime","may 17, 2003",5/17/2003,"may 17, 2003",,No,Yes,Columnist,Local,Radio,"Apolinario \""Polly\"" Pobeda",Philippines,21,DWTI Radio,21,Male,Government Officials,No,Yes,No,Motive Confirmed,Other,Murder,Murder,Murder,2003,1,-0.921789809,32.194744074
Peru,Peru,"Crime, Politics","february 14, 2004",2/14/2004,"february 14, 2004",,No,Yes,Broadcast,Local,Radio,Antonio de la Torre EcheandÃ­a,Peru,8,Radio Ãrbita,8,Male,Government Officials,No,Yes,No,Motive Confirmed,Other,Murder,Murder,Murder,2004,1,-20.290584026,4.946738521
Philippines,Philippines,Politics,"august 7, 2008",8/7/2008,"august 7, 2008",,No,Yes,Columnist,Local,Radio,Martin Roxas,Philippines,58,DYVR,58,Male,Government Officials,No,Yes,No,Motive Confirmed,Other,Murder,Murder,Murder,2008,1,-28.531579298,-43.782161683
Philippines,Philippines,"Corruption, Politics","june 16, 2010",6/16/2010,"june 16, 2010",,No,Yes,Columnist,Local,Radio,Joselito Agustin,Philippine,101,DZJC,101,Male,Government Officials,No,Yes,No,Motive Confirmed,Other,Murder,Murder,Murder,2010,1,19.150220018,-65.770080922
Panama,Panama,"Corruption, Politics","november  6, 2011",11/6/2011,"november  6, 2011",,No,Yes,Publisher,Local,Radio,DarÃ­o FernÃ¡ndez JaÃ©n,Panama,1,Radio Mi Favorita,1,Male,Government Officials,No,Yes,No,Motive Confirmed,Other,Murder,Murder,Murder,2011,1,-3.090169944,-9.510565163
Somalia,Somalia,"Human Rights, War","january 1, 2009",1/1/2009,"january 1, 2009",,No,Yes,Broadcast,Local,Radio,Hassan Mayow Hassan,Somalia,25,Radio Shabelle,25,Male,Military Officials,No,Yes,No,Motive Confirmed,Other,Murder,Murder,Murder,2009,1,-32.960527606,11.606868101
Philippines,Philippines,"Human Rights, Politics, War","may 30, 2001",5/30/2001,"may 30, 2001",,No,Yes,Columnist,Local,Radio,Candelario Cayona,Philippines,17,Radio DXLL,17,Male,Political Group,No,Yes,No,Motive Confirmed,Other,Murder,Murder,Murder,2001,1,28.066078448,8.093584670
Philippines,Philippines,"Corruption, Politics","september  6, 2003",9/6/2003,"september  6, 2003",,No,Yes,Columnist,Local,Radio,"Juan \""Jun\"" Pala",Philippines,25,DXGO Radio,25,Male,Political Group,No,Yes,No,Motive Confirmed,Other,Murder,Murder,Murder,2003,1,-32.960527606,11.606868101
