DATAFLOW,REF_AREA:Geographic area,INDICATOR:Indicator,SEX:Sex,TIME_PERIOD:Time period,OBS_VALUE:Observation Value,UNIT_MULTIPLIER:Unit multiplier,UNIT_MEASURE:Unit of measure,OBS_STATUS:Observation Status,OBS_CONF:Observation confidentaility,LOWER_BOUND:Lower Bound,UPPER_BOUND:Upper Bound,WGTD_SAMPL_SIZE:Weighted Sample Size,OBS_FOOTNOTE:Observation footnote,SERIES_FOOTNOTE:Series footnote,DATA_SOURCE:Data Source,SOURCE_LINK:Citation of or link to the data source,CUSTODIAN:Custodian,TIME_PERIOD_METHOD:Time period activity related to when the data are collected,REF_PERIOD:Reference Period,COVERAGE_TIME:The period of time for which data are provided,AGE:Current age
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,WSM: Samoa,WS_PPL_W-SM: Proportion of population using safely managed drinking water services,_T: Total,2016,46.084679,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,WSM: Samoa,WS_PPL_W-SM: Proportion of population using safely managed drinking water services,_T: Total,2017,46.180107,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,WSM: Samoa,WS_PPL_W-SM: Proportion of population using safely managed drinking water services,_T: Total,2018,46.23188,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,WSM: Samoa,WS_PPL_W-SM: Proportion of population using safely managed drinking water services,_T: Total,2019,46.230122,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,WSM: Samoa,WS_PPL_W-SM: Proportion of population using safely managed drinking water services,_T: Total,2020,46.228554,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,SMR: San Marino,DM_POP_TOT: Total population,_T: Total,2000,27,3: Thousands,PS: Persons,,,,,,235 countries including less than 90K countries from WPP2019,,UNPD2019,,,,,,
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,SMR: San Marino,DM_POP_TOT: Total population,_T: Total,2001,28,3: Thousands,PS: Persons,,,,,,235 countries including less than 90K countries from WPP2019,,UNPD2019,,,,,,
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,SMR: San Marino,DM_POP_TOT: Total population,_T: Total,2002,28,3: Thousands,PS: Persons,,,,,,235 countries including less than 90K countries from WPP2019,,UNPD2019,,,,,,
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,SMR: San Marino,DM_POP_TOT: Total population,_T: Total,2003,29,3: Thousands,PS: Persons,,,,,,235 countries including less than 90K countries from WPP2019,,UNPD2019,,,,,,
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,SMR: San Marino,DM_POP_TOT: Total population,_T: Total,2004,29,3: Thousands,PS: Persons,,,,,,235 countries including less than 90K countries from WPP2019,,UNPD2019,,,,,,
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,SMR: San Marino,DM_POP_TOT: Total population,_T: Total,2005,29,3: Thousands,PS: Persons,,,,,,235 countries including less than 90K countries from WPP2019,,UNPD2019,,,,,,
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,SMR: San Marino,DM_POP_TOT: Total population,_T: Total,2006,30,3: Thousands,PS: Persons,,,,,,235 countries including less than 90K countries from WPP2019,,UNPD2019,,,,,,
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,SMR: San Marino,DM_POP_TOT: Total population,_T: Total,2007,30,3: Thousands,PS: Persons,,,,,,235 countries including less than 90K countries from WPP2019,,UNPD2019,,,,,,
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,SMR: San Marino,DM_POP_TOT: Total population,_T: Total,2008,30,3: Thousands,PS: Persons,,,,,,235 countries including less than 90K countries from WPP2019,,UNPD2019,,,,,,
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,SMR: San Marino,DM_POP_TOT: Total population,_T: Total,2009,31,3: Thousands,PS: Persons,,,,,,235 countries including less than 90K countries from WPP2019,,UNPD2019,,,,,,
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,SMR: San Marino,DM_POP_TOT: Total population,_T: Total,2010,31,3: Thousands,PS: Persons,,,,,,235 countries including less than 90K countries from WPP2019,,UNPD2019,,,,,,
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,SMR: San Marino,DM_POP_TOT: Total population,_T: Total,2011,32,3: Thousands,PS: Persons,,,,,,235 countries including less than 90K countries from WPP2019,,UNPD2019,,,,,,
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,SMR: San Marino,DM_POP_TOT: Total population,_T: Total,2012,32,3: Thousands,PS: Persons,,,,,,235 countries including less than 90K countries from WPP2019,,UNPD2019,,,,,,
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,SMR: San Marino,DM_POP_TOT: Total population,_T: Total,2013,33,3: Thousands,PS: Persons,,,,,,235 countries including less than 90K countries from WPP2019,,UNPD2019,,,,,,
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,SMR: San Marino,DM_POP_TOT: Total population,_T: Total,2014,33,3: Thousands,PS: Persons,,,,,,235 countries including less than 90K countries from WPP2019,,UNPD2019,,,,,,
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,SMR: San Marino,DM_POP_TOT: Total population,_T: Total,2015,33,3: Thousands,PS: Persons,,,,,,235 countries including less than 90K countries from WPP2019,,UNPD2019,,,,,,
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,SMR: San Marino,DM_POP_TOT: Total population,_T: Total,2016,34,3: Thousands,PS: Persons,,,,,,235 countries including less than 90K countries from WPP2019,,UNPD2019,,,,,,
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,SMR: San Marino,DM_POP_TOT: Total population,_T: Total,2017,34,3: Thousands,PS: Persons,,,,,,235 countries including less than 90K countries from WPP2019,,UNPD2019,,,,,,
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,SMR: San Marino,DM_POP_TOT: Total population,_T: Total,2018,34,3: Thousands,PS: Persons,,,,,,235 countries including less than 90K countries from WPP2019,,UNPD2019,,,,,,
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,SMR: San Marino,DM_POP_TOT: Total population,_T: Total,2019,34,3: Thousands,PS: Persons,,,,,,235 countries including less than 90K countries from WPP2019,,UNPD2019,,,,,,
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,SMR: San Marino,DM_POP_TOT: Total population,_T: Total,2020,34,3: Thousands,PS: Persons,,,,,,235 countries including less than 90K countries from WPP2019,,UNPD2019,,,,,,
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,SMR: San Marino,WS_PPL_S-SM: Proportion of population using safely managed sanitation services,_T: Total,2000,70.371498,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,SMR: San Marino,WS_PPL_S-SM: Proportion of population using safely managed sanitation services,_T: Total,2001,70.371498,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,SMR: San Marino,WS_PPL_S-SM: Proportion of population using safely managed sanitation services,_T: Total,2002,70.371498,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,SMR: San Marino,WS_PPL_S-SM: Proportion of population using safely managed sanitation services,_T: Total,2003,70.371498,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,SMR: San Marino,WS_PPL_S-SM: Proportion of population using safely managed sanitation services,_T: Total,2004,70.371498,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,SMR: San Marino,WS_PPL_S-SM: Proportion of population using safely managed sanitation services,_T: Total,2005,70.371498,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,SMR: San Marino,WS_PPL_S-SM: Proportion of population using safely managed sanitation services,_T: Total,2006,70.371498,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,SMR: San Marino,WS_PPL_S-SM: Proportion of population using safely managed sanitation services,_T: Total,2007,70.371498,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,SMR: San Marino,WS_PPL_S-SM: Proportion of population using safely managed sanitation services,_T: Total,2008,70.371498,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,SMR: San Marino,WS_PPL_S-SM: Proportion of population using safely managed sanitation services,_T: Total,2009,70.371498,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,SMR: San Marino,WS_PPL_S-SM: Proportion of population using safely managed sanitation services,_T: Total,2010,70.371498,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,SMR: San Marino,WS_PPL_S-SM: Proportion of population using safely managed sanitation services,_T: Total,2011,70.371498,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,SMR: San Marino,WS_PPL_S-SM: Proportion of population using safely managed sanitation services,_T: Total,2012,70.371498,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,SMR: San Marino,WS_PPL_S-SM: Proportion of population using safely managed sanitation services,_T: Total,2013,70.371498,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,SMR: San Marino,WS_PPL_S-SM: Proportion of population using safely managed sanitation services,_T: Total,2014,70.371498,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,SMR: San Marino,WS_PPL_S-SM: Proportion of population using safely managed sanitation services,_T: Total,2015,70.371498,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,SMR: San Marino,WS_PPL_S-SM: Proportion of population using safely managed sanitation services,_T: Total,2016,70.371498,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,SMR: San Marino,WS_PPL_S-SM: Proportion of population using safely managed sanitation services,_T: Total,2017,70.371498,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,SMR: San Marino,WS_PPL_S-SM: Proportion of population using safely managed sanitation services,_T: Total,2018,70.371498,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,SMR: San Marino,WS_PPL_S-SM: Proportion of population using safely managed sanitation services,_T: Total,2019,70.371498,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,SMR: San Marino,WS_PPL_S-SM: Proportion of population using safely managed sanitation services,_T: Total,2020,70.371498,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,SMR: San Marino,WS_PPL_W-SM: Proportion of population using safely managed drinking water services,_T: Total,2000,100,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,SMR: San Marino,WS_PPL_W-SM: Proportion of population using safely managed drinking water services,_T: Total,2001,100,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,SMR: San Marino,WS_PPL_W-SM: Proportion of population using safely managed drinking water services,_T: Total,2002,100,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,SMR: San Marino,WS_PPL_W-SM: Proportion of population using safely managed drinking water services,_T: Total,2003,100,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,SMR: San Marino,WS_PPL_W-SM: Proportion of population using safely managed drinking water services,_T: Total,2004,100,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,SMR: San Marino,WS_PPL_W-SM: Proportion of population using safely managed drinking water services,_T: Total,2005,100,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,SMR: San Marino,WS_PPL_W-SM: Proportion of population using safely managed drinking water services,_T: Total,2006,100,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,SMR: San Marino,WS_PPL_W-SM: Proportion of population using safely managed drinking water services,_T: Total,2007,100,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,SMR: San Marino,WS_PPL_W-SM: Proportion of population using safely managed drinking water services,_T: Total,2008,100,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,SMR: San Marino,WS_PPL_W-SM: Proportion of population using safely managed drinking water services,_T: Total,2009,100,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,SMR: San Marino,WS_PPL_W-SM: Proportion of population using safely managed drinking water services,_T: Total,2010,100,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,SMR: San Marino,WS_PPL_W-SM: Proportion of population using safely managed drinking water services,_T: Total,2011,100,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,SMR: San Marino,WS_PPL_W-SM: Proportion of population using safely managed drinking water services,_T: Total,2012,100,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,SMR: San Marino,WS_PPL_W-SM: Proportion of population using safely managed drinking water services,_T: Total,2013,100,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,SMR: San Marino,WS_PPL_W-SM: Proportion of population using safely managed drinking water services,_T: Total,2014,100,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,SMR: San Marino,WS_PPL_W-SM: Proportion of population using safely managed drinking water services,_T: Total,2015,100,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,SMR: San Marino,WS_PPL_W-SM: Proportion of population using safely managed drinking water services,_T: Total,2016,100,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,SMR: San Marino,WS_PPL_W-SM: Proportion of population using safely managed drinking water services,_T: Total,2017,100,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,SMR: San Marino,WS_PPL_W-SM: Proportion of population using safely managed drinking water services,_T: Total,2018,100,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,SMR: San Marino,WS_PPL_W-SM: Proportion of population using safely managed drinking water services,_T: Total,2019,100,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,SMR: San Marino,WS_PPL_W-SM: Proportion of population using safely managed drinking water services,_T: Total,2020,100,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,STP: Sao Tome and Principe,DM_POP_TOT: Total population,_T: Total,2000,142,3: Thousands,PS: Persons,,,,,,235 countries including less than 90K countries from WPP2019,,UNPD2019,,,,,,
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,STP: Sao Tome and Principe,DM_POP_TOT: Total population,_T: Total,2001,145,3: Thousands,PS: Persons,,,,,,235 countries including less than 90K countries from WPP2019,,UNPD2019,,,,,,
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,STP: Sao Tome and Principe,DM_POP_TOT: Total population,_T: Total,2002,147,3: Thousands,PS: Persons,,,,,,235 countries including less than 90K countries from WPP2019,,UNPD2019,,,,,,
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,STP: Sao Tome and Principe,DM_POP_TOT: Total population,_T: Total,2003,150,3: Thousands,PS: Persons,,,,,,235 countries including less than 90K countries from WPP2019,,UNPD2019,,,,,,
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,STP: Sao Tome and Principe,DM_POP_TOT: Total population,_T: Total,2004,154,3: Thousands,PS: Persons,,,,,,235 countries including less than 90K countries from WPP2019,,UNPD2019,,,,,,
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,STP: Sao Tome and Principe,DM_POP_TOT: Total population,_T: Total,2005,157,3: Thousands,PS: Persons,,,,,,235 countries including less than 90K countries from WPP2019,,UNPD2019,,,,,,
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,STP: Sao Tome and Principe,DM_POP_TOT: Total population,_T: Total,2006,162,3: Thousands,PS: Persons,,,,,,235 countries including less than 90K countries from WPP2019,,UNPD2019,,,,,,
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,STP: Sao Tome and Principe,DM_POP_TOT: Total population,_T: Total,2007,166,3: Thousands,PS: Persons,,,,,,235 countries including less than 90K countries from WPP2019,,UNPD2019,,,,,,
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,STP: Sao Tome and Principe,DM_POP_TOT: Total population,_T: Total,2008,171,3: Thousands,PS: Persons,,,,,,235 countries including less than 90K countries from WPP2019,,UNPD2019,,,,,,
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,STP: Sao Tome and Principe,DM_POP_TOT: Total population,_T: Total,2009,176,3: Thousands,PS: Persons,,,,,,235 countries including less than 90K countries from WPP2019,,UNPD2019,,,,,,
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,STP: Sao Tome and Principe,DM_POP_TOT: Total population,_T: Total,2010,180,3: Thousands,PS: Persons,,,,,,235 countries including less than 90K countries from WPP2019,,UNPD2019,,,,,,
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,STP: Sao Tome and Principe,DM_POP_TOT: Total population,_T: Total,2011,185,3: Thousands,PS: Persons,,,,,,235 countries including less than 90K countries from WPP2019,,UNPD2019,,,,,,
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,STP: Sao Tome and Principe,DM_POP_TOT: Total population,_T: Total,2012,188,3: Thousands,PS: Persons,,,,,,235 countries including less than 90K countries from WPP2019,,UNPD2019,,,,,,
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,STP: Sao Tome and Principe,DM_POP_TOT: Total population,_T: Total,2013,192,3: Thousands,PS: Persons,,,,,,235 countries including less than 90K countries from WPP2019,,UNPD2019,,,,,,
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,STP: Sao Tome and Principe,DM_POP_TOT: Total population,_T: Total,2014,196,3: Thousands,PS: Persons,,,,,,235 countries including less than 90K countries from WPP2019,,UNPD2019,,,,,,
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,STP: Sao Tome and Principe,DM_POP_TOT: Total population,_T: Total,2015,199,3: Thousands,PS: Persons,,,,,,235 countries including less than 90K countries from WPP2019,,UNPD2019,,,,,,
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,STP: Sao Tome and Principe,DM_POP_TOT: Total population,_T: Total,2016,203,3: Thousands,PS: Persons,,,,,,235 countries including less than 90K countries from WPP2019,,UNPD2019,,,,,,
