"event_id_cnty","event_date","year","event_type","source_scale","notes","location","latitude","longitude","fatalities"
"SYR40039","10-May-17",2017,"Violence against civilians","Other-Local","QSD snipers shot and killed one man in the second neighborhood of Tabqa city in Ar-Raqqa.","Al Tabqa",35.8308,38.5364,1
"SYR40034","10-May-17",2017,"Violence against civilians","Other-Local","IS shot and killed three men, and beheaded another man in Al-Kubar town in Deir-ez-Zor under accusations of apostacy.","Al-Kubar",35.7734,39.785,4
"PHL2890","10-May-17",2017,"Violence against civilians","National","A drug suspect (Vener Montilla) was killed by suspected vigilantes in Barangay Loakan, Itogon town in Benguet and found on May 10 after he was missing since May 5.","Loakan",16.4074,120.6749,1
"PHL2892","10-May-17",2017,"Violence against civilians","National","Drug suspect (Alfie Cordero) was shot and killed by suspected vigilantes in Barangay Banga Primero, Plaridel town in Bulacan on May 10.","Banga Primero",14.8934,120.879,1
"PHL2893","10-May-17",2017,"Violence against civilians","National","Drug suspects (Jojo Lansang and alias Betong Galang) were killed in a raid (assumed police) in sitio Pinagpala, Barangay Minuyan, Norzagaray town in Bulacan on May 10.","Norzagaray",14.9109,121.0493,2
"PHL2894","10-May-17",2017,"Violence against civilians","National","An unidentified drug suspect was killed in a police raid in Barangay Pulong Sampalok, San Rafael town in Bulacan on May 10.","Pulong Sampalok",14.9611,121.0609,1
"PHL2898","10-May-17",2017,"Violence against civilians","National","2 unidentified drug suspects were killed and by suspected vigilantes in Barangay Ballacayu, San Pablo town in Isabela and found on May 10.","Ballacayu",17.4893,121.8015,2
"PHL2899","10-May-17",2017,"Violence against civilians","National","An unidentified drug suspect was killed and burned by suspected vigilantes in Barangay San Antonio, Santa Maria town in Isabela and found on May 10.","San Antonio",17.478,121.7565,1
"PHL2900","10-May-17",2017,"Violence against civilians","National","Three drug suspects (Samir Pendaliday, Rakim Pendaliday, and Nasrudin Saligan) were killed in a military and police raid on the border between Datu Paglas and Pandag towns in Maguindanao on May 10.","Datu Paglas",6.7666,124.85,3
"PHL2904","10-May-17",2017,"Violence against civilians","National","A drug suspect (Darwin Ojaya) was killed in a police raid in Barangay Tulay, Santa Rita city in Samar on May 10.","Santa Rita",11.4502,124.9425,1
"SYR43808","10-May-17",2017,"Violence against civilians","Other-Local","One man from Lajat of Dar'a died under torture in the prisons of the Syrian regime. ","Sidnaya Military Prison",33.6653,36.329,1
"DRC11097","9-May-17",2017,"Violence against civilians","Local","20 LRA militants abducted 7 civilians as they travelled from Banda to Kpasi. They were forced to carry looted goods and then released.","Kpasi",3.2,28.7667,0
"DRC11099","9-May-17",2017,"Violence against civilians","Subnational","The supervisor of a cocoa purchasing company was kidnapped in Mambasa.","Mambasa",1.3601,29.0354,0
"NIG10598","9-May-17",2017,"Violence against civilians","National","The Enugu State Deputy Governor (PDP) is shot and killed by unknown gunmen. Motive not known.","Enugu",6.4426,7.5022,1
"SOM22628","9-May-17",2017,"Violence against civilians","Local","09 May, c. 1545 hrs. Al Shabaab fighters ambushed a motorbike transporting khat at Xaano village (c. 13 km South East of Luuq district). Causalities not known. Police were informed of the incident and pursued al Shabaab to rescue the transporters. There was an exchange of small arms fire after which AS retreated. One AS casualty was reported.","Luuq",3.8,42.5446,0
"SOM22630","9-May-17",2017,"Violence against civilians","Local","Early AM, Wabeeri, Mogadishu: unverified reports indicated gunmen had killed an employee of the Somali Supreme Courts, reasons not known.","Waaberi",2.0195,45.31,1
"SOM22629","9-May-17",2017,"Violence against civilians","Local","Unknown assailants, reported to be al Shabaab elements, shot and killed a female resident who was the wife of an SNA soldier in Mahaday District. The perpetrators escaped after the incident.","Mahadaay",2.9704,45.5347,1
"SOM22627","9-May-17",2017,"Violence against civilians","Local","09 May, 11:35EAT: Civilian killed, Tarabunka Junction, Hodan district. Perpetrators not known.","Hodan",2.0333,45.35,1
"IRQ2034","9-May-17",2017,"Violence against civilians","Regional","An Iraqi civilian was killed and three injured by Islamic State militants while attempting to flee Islamic State held areas in western Mosul.","Mosul",36.335,43.1189,1
"AFG2510","9-May-17",2017,"Violence against civilians","International","Militants killed a cleric in Kandahar city.","Kandahar",31.6133,65.7101,1
"SYR6661","9-May-17",2017,"Violence against civilians","Other-Local","Islamist militants fired at civilians in the village of Fuoa (al-Fu'aa) in Idleb. There were no fatalities but one civilian was injured.","Foah",35.982,36.7036,0
"DRC11100","9-May-17",2017,"Violence against civilians","Other","100 Bana Mura militia, led by a FARDC major and some police officers attacked Tshitundu There are 8 confirmed deaths from the attack, including the village's Luba representative, who was publicly executed at the beginning of the attack.","Tshitundu",-5.9146,22.3173,8
"PAK36177","9-May-17",2017,"Violence against civilians","National","One man was killed and another four injured in a hand-grenade attack on a house in Turbat on Tuesday. The unidentified assailants managed to flee.","Turbat",26.0179,63.0667,1
"SYR25570","9-May-17",2017,"Violence against civilians","Other - Local","Abu Fadel, a mine-clearing volunteer in Al-Bab city of Aleppo, passed away due to injuries.","Al Bab",36.3697,37.5149,1
"ZIM5625","9-May-17",2017,"Violence against civilians","Subnational","Soldiers beat up patrons in all the bars in Chipinge after a soldier died during a scuffle at a dance show.","Chipinge",-20.2,32.6167,0
"IND18221","9-May-17",2017,"Violence against civilians","National","A young Kashmiri Army officer, who was abducted by militants when he had gone to attend a family wedding in Kulgam on Tuesday, was found shot dead in Shopian district on Wednesday.","Kulgam",33.6446,75.0192,1
"IRQ2031","9-May-17",2017,"Violence against civilians","Regional","The Islamic State executed 40 prisoners in Iraq's northern Kirkuk province.","Kirkuk",35.4438,44.3796,40
"SYR36408","9-May-17",2017,"Violence against civilians","Other-Local","One civilian died after regime snipers targeted him near Afamya in Madiq Castke area in the western countryside of Hama.","Madiq Castle",35.4144,36.389,1
"SYR36413","9-May-17",2017,"Violence against civilians","Other-Local","YPG forces killed two men in Tal Shayr village in Al-Hasakeh sub-district, one of them victims is an ex-fighter who defected from them.","Tal Shayr",36.5926,41.2249,2
"SYR36412","9-May-17",2017,"Violence against civilians","Other-Local","Unknown individuals kidnapped 1 civilian in Telamnas in southern Idleb countryside as he left his place of residence to Idleb university. On 24 May 2017, the victim was found dead on Tah - Eastern Deir road.","Telamnas",35.6396,36.7367,1
"PHL2878","9-May-17",2017,"Violence against civilians","National","A drug suspect (Michael Carandang) was shot and killed by suspected vigilantes in Barangay 5, Tanauan town in Batangas on May 9.","Tanauan",14.0862,121.1497,1
"PHL2879","9-May-17",2017,"Violence against civilians","National","A drug suspect (Raymond Domingo) was shot and killed by suspected vigilantes in Barangay Lalangan, Plaridel town in Bulacan on May 9.","Lalangan",14.871,120.8572,1
"PHL2880","9-May-17",2017,"Violence against civilians","National","3 drug suspects (John Paul Bernardo, alias Pranco; alias Putot; Milet Bernardo) were killed in a raid (assumed police) in Barangay Talacsan, San Rafael town in Bulacan on May 9.","Talacsan",14.9663,120.985,3
"PHL2881","9-May-17",2017,"Violence against civilians","National","A drug suspect (Myra Muaoz) was shot and killed by suspected vigilantes in Barangay Tulay na Lupa, Labo town in Camarines Norte on May 9.","Tulay na Lupa",14.0934,122.7862,1
"PHL2882","9-May-17",2017,"Violence against civilians","National","The body of farmer Rodolfo Dagahuya, Jr. was found on May 9 at Barangay Dominga area, Calinan District, Davao City. Residents alleged that he was killed by the 3rd IB Task Force Harribon which has been conducting foot patrols in the communities to hunt down NPA rebels.","Dominga",7.244,125.481,1
"PHL2888","9-May-17",2017,"Violence against civilians","National","A drug suspect (Philip Deligueaa) was killed by undercover PDEA agents in Barangay Quirino, Las Navas town in Northern Samar on May 9.","Las Navas",12.3392,125.0313,1
"PHL2889","9-May-17",2017,"Violence against civilians","National","A suspected drug dealer was shot dead by motorcycle-riding men at Turac, San Carlos City in Pangasinan province on May 9.","Turac",15.9001,120.3699,1
"THA2714","9-May-17",2017,"Violence against civilians","National","Insurgents beat and executed a man in order to steal his truck to use as a bomb delivery system in an attack in Pattani.","Nong Chik",6.8435,101.178,1
"BUR7022","8-May-17",2017,"Violence against civilians","Local","A young girl was raped and strangled.","Gahombo",-3.021,29.7659,1
"BUR7023","8-May-17",2017,"Violence against civilians","Local","A body was found in Mwenya. He had been killed by machete blows.","Mwenya",-2.5764,30.1526,1
"KEN5451","8-May-17",2017,"Violence against civilians","National","Dan Ocholla, a journalist at The Standard, was attacked and seriously injured by Kakamega County soldiers while taking photos of injured workers at a construction site in the town.","Kakamega",0.2833,34.75,0
"MLI1467","8-May-17",2017,"Violence against civilians","Other","Human Rights Watch documented the detention of 114 men by Malian security forces in central Mali between December 2016 and June 2017. The detainees, the vast majority of whom were ethnic Peuhl, were held for their suspected support for Islamist armed groups. On May 8, soldiers detained 10 men, ages 19 to about 50, from several hamlets near Boni. All 10 were severely beaten and told they would be shot or burned alive.","Boni",15.0766,-2.2198,0
"SOM22619","8-May-17",2017,"Violence against civilians","Local","08 May, evening, Bossaso, Bari: unidentified gunmen assassinated a businessman, reasons not known.","Bossaso",11.2837,49.1806,1
"PSE463","8-May-17",2017,"Violence against civilians","Subnational","A Palestinian fishermen was injured after Israeli naval forces shot him with live fire on Monday evening Monday evening off the coat of Beit Lahiya in the northern Gaza Strip.","Bayt Lahya",31.5464,34.4951,0
"IRQ2003","8-May-17",2017,"Violence against civilians","National","Islamic State members killed two other IS militants by firing squad near a hospital in the city of Qaim.","Al Qaim",34.3669,41.1389,2
"IRQ2010","8-May-17",2017,"Violence against civilians","National","Islamic State militants killed 47 prisoners in Hawija.","Haweeja",35.3271,43.7694,47
"PAK36164","8-May-17",2017,"Violence against civilians","National","5 people were injured in Awaran when alleged militants fired a rocket into the Mashi area. They were shifted to hospital.","Awaran",26.4567,65.2314,0
