title,date,image,nationality,country,color
Everhard Jabach (1618–1695) and His Family,1655,https://images.metmuseum.org/CRDImages/ep/web-large/DP352819.jpg,French,,"[43, 34, 26]"
The Drummond Children,1808,https://images.metmuseum.org/CRDImages/ep/web-large/DP170905.jpg,"British, Scottish",,"[39, 34, 27]"
Alexander Maconochie (1777–1861) of Meadowbank,1776,https://images.metmuseum.org/CRDImages/ep/web-large/DP162164.jpg,"British, Scottish",,"[42, 37, 30]"
Janet Law,1776,https://images.metmuseum.org/CRDImages/ep/web-large/DP162154.jpg,"British, Scottish",,"[50, 39, 24]"
John Gray (1731–1811) of Newholm,1776,https://images.metmuseum.org/CRDImages/ep/web-large/DP162163.jpg,"British, Scottish",,"[44, 28, 17]"
James Johnston of Straiton (died 1841),1776,https://images.metmuseum.org/CRDImages/ep/web-large/DP162166.jpg,"British, Scottish",,"[43, 32, 20]"
"Lady Maitland (Catherine Connor, died 1865)",1776,https://images.metmuseum.org/CRDImages/ep/web-large/DP169400.jpg,"British, Scottish",,"[42, 32, 18]"
"Mrs. Richard Alexander Oswald (Louisa Johnston, ?born about 1760, died 1797)",1789,https://images.metmuseum.org/CRDImages/ep/web-large/DP162179.jpg,"British, Scottish",,"[61, 45, 30]"
William Forsyth (1749–1814),1795,https://images.metmuseum.org/CRDImages/ep/web-large/DP164852.jpg,"British, Scottish",,"[48, 39, 28]"
"William Robertson (1753–1835), Lord Robertson",1805,https://images.metmuseum.org/CRDImages/ep/web-large/DP169641.jpg,"British, Scottish",,"[40, 29, 24]"
William Scott-Elliot of Arkleton (1811–1901),1815,https://images.metmuseum.org/CRDImages/ep/web-large/DP162150.jpg,"British, Scottish",,"[52, 48, 37]"
Madonna and Child with Saint Joseph and an Angel,1499,https://images.metmuseum.org/CRDImages/ep/web-large/DP-15089-001.jpg,Italian,,"[65, 66, 65]"
Portrait of a Woman,1635,https://images.metmuseum.org/CRDImages/ep/web-large/DP143159.jpg,Dutch,,"[36, 34, 32]"
A Cat Stealing Fish,1667,https://images.metmuseum.org/CRDImages/ep/web-large/DP-1149-001.jpg,Italian,,"[15, 11, 7]"
"Madame Arthur Fontaine (Marie Escudier, born 1865)",1901,https://images.metmuseum.org/CRDImages/ep/web-large/ep60.54.R.jpg,French,,"[100, 83, 67]"
"Giuliano de' Medici (1479–1516), Duke of Nemours",1500,https://images.metmuseum.org/CRDImages/ep/web-large/DP265692.jpg,,,"[34, 31, 22]"
Bouquet of Flowers,1900,https://images.metmuseum.org/CRDImages/ep/web-large/DT245117.jpg,French,,"[135, 107, 87]"
Bouquet in a Chinese Vase,1890,https://images.metmuseum.org/CRDImages/ep/web-large/DP240599.jpg,French,,"[116, 69, 54]"
The Chariot of Apollo,1905,https://images.metmuseum.org/CRDImages/ep/web-large/DP279887.jpg,French,,"[122, 116, 101]"
The Agony in the Garden,1499,https://images.metmuseum.org/CRDImages/ep/web-large/DP136373.jpg,Italian,,"[99, 80, 59]"
Etruscan Vase with Flowers,1900,https://images.metmuseum.org/CRDImages/ep/web-large/DT323419.jpg,French,,"[118, 101, 69]"
Vase of Flowers (Pink Background),1901,https://images.metmuseum.org/CRDImages/ep/web-large/DT2159.jpg,French,,"[201, 166, 130]"
Pandora,1909,https://images.metmuseum.org/CRDImages/ep/web-large/DT2160.jpg,French,,"[161, 138, 108]"
Portrait of a Man,1632,https://images.metmuseum.org/CRDImages/ep/web-large/DP145938.jpg,Dutch,,"[14, 13, 11]"
Madonna and Child Enthroned with Saints,1499,https://images.metmuseum.org/CRDImages/ep/web-large/DT13.jpg,Italian,,"[36, 35, 36]"
Salome,1870,https://images.metmuseum.org/CRDImages/ep/web-large/ep16.95.R.jpg,French,,"[177, 141, 73]"
Portrait of a Woman,1633,https://images.metmuseum.org/CRDImages/ep/web-large/DP145913.jpg,Dutch,,"[20, 17, 15]"
"Portrait of a Man, probably a Member of the Van Beresteyn Family",1632,https://images.metmuseum.org/CRDImages/ep/web-large/DP121326.jpg,Dutch,,"[36, 32, 27]"
"Portrait of a Woman, probably a Member of the Van Beresteyn Family",1632,https://images.metmuseum.org/CRDImages/ep/web-large/DP145399.jpg,Dutch,,"[29, 26, 22]"
"Man in Oriental Costume (""The Noble Slav"")",1632,https://images.metmuseum.org/CRDImages/ep/web-large/DP146479.jpg,Dutch,,"[40, 33, 24]"
Bellona,1633,https://images.metmuseum.org/CRDImages/ep/web-large/DP146454.jpg,Dutch,,"[39, 35, 30]"
Portrait of a Young Woman with a Fan,1633,https://images.metmuseum.org/CRDImages/ep/web-large/DP-16969-001.jpg,Dutch,,"[28, 25, 20]"
Herman Doomer (ca. 1595–1650),1640,https://images.metmuseum.org/CRDImages/ep/web-large/DP145921.jpg,Dutch,,"[35, 28, 21]"
"The Standard Bearer (Floris Soop, 1604–1657)",1654,https://images.metmuseum.org/CRDImages/ep/web-large/DP121330.jpg,Dutch,,"[24, 16, 12]"
The Toilet of Bathsheba,1643,https://images.metmuseum.org/CRDImages/ep/web-large/DP145915.jpg,Dutch,,"[23, 14, 8]"
Self-Portrait,1660,https://images.metmuseum.org/CRDImages/ep/web-large/DP-16323-001.jpg,Dutch,,"[39, 24, 12]"
Hendrickje Stoffels (1626–1663),1654,https://images.metmuseum.org/CRDImages/ep/web-large/DP145920.jpg,Dutch,,"[31, 24, 16]"
Portrait of a Man,1655,https://images.metmuseum.org/CRDImages/ep/web-large/DP145947.jpg,Dutch,,"[28, 23, 16]"
Man with a Magnifying Glass,1660,https://images.metmuseum.org/CRDImages/ep/web-large/DP145909.jpg,Dutch,,"[19, 13, 12]"
Portrait of a Man Holding Gloves,1648,https://images.metmuseum.org/CRDImages/ep/web-large/DP120783.jpg,Dutch,,"[57, 52, 47]"
Flora,1649,https://images.metmuseum.org/CRDImages/ep/web-large/DP120785.jpg,Dutch,,"[47, 33, 22]"
Aristotle with a Bust of Homer,1653,https://images.metmuseum.org/CRDImages/ep/web-large/DP319026.jpg,Dutch,,"[22, 19, 17]"
Head of Christ,1626,https://images.metmuseum.org/CRDImages/ep/web-large/DP145916.jpg,Dutch,,"[35, 27, 19]"
Woman with a Pink,1660,https://images.metmuseum.org/CRDImages/ep/web-large/DP145910.jpg,Dutch,,"[31, 23, 16]"
Christ and the Woman of Samaria,1650,https://images.metmuseum.org/CRDImages/ep/web-large/DP145935.jpg,Dutch,,"[36, 26, 18]"
Man in a Beret,1675,https://images.metmuseum.org/CRDImages/ep/web-large/DP146507.jpg,Dutch,,"[21, 15, 11]"
A Young Woman as a Shepherdess,1635,https://images.metmuseum.org/CRDImages/ep/web-large/DP146492.jpg,Dutch,,"[28, 23, 16]"
"Portrait of a Man (""The Auctioneer"")",1658,https://images.metmuseum.org/CRDImages/ep/web-large/DP145912.jpg,Dutch,,"[33, 26, 21]"
Portrait of a Woman,1625,https://images.metmuseum.org/CRDImages/ep/web-large/DP146483.jpg,Dutch,,"[34, 30, 22]"
Christ with a Staff,1650,https://images.metmuseum.org/CRDImages/ep/web-large/DT1347.jpg,Dutch,,"[20, 20, 21]"
Man with a Steel Gorget,1625,https://images.metmuseum.org/CRDImages/ep/web-large/DP146472.jpg,Dutch,,"[25, 19, 15]"
Portrait of a Man with a Breastplate and Plumed Hat,1625,https://images.metmuseum.org/CRDImages/ep/web-large/DP146482.jpg,Dutch,,"[34, 27, 19]"
Man in a Red Cloak,1625,https://images.metmuseum.org/CRDImages/ep/web-large/DP145928.jpg,Dutch,,"[30, 17, 10]"
The Sibyl,1649,https://images.metmuseum.org/CRDImages/ep/web-large/DP145401.jpg,Dutch,,"[19, 14, 11]"
Man in Armor (Mars?),1625,https://images.metmuseum.org/CRDImages/ep/web-large/DP145410.jpg,Dutch,,"[38, 29, 24]"
"Lieven Willemsz van Coppenol (born about 1599, died 1671 or later)",1626,https://images.metmuseum.org/CRDImages/ep/web-large/DP146489.jpg,Dutch,,"[30, 24, 18]"
Pilate Washing His Hands,1660,https://images.metmuseum.org/CRDImages/ep/web-large/DP145903.jpg,Dutch,,"[51, 44, 29]"
Man with a Beard,1600,https://images.metmuseum.org/CRDImages/ep/web-large/DP146456.jpg,Dutch,,"[42, 25, 9]"
Old Woman Cutting Her Nails,1655,https://images.metmuseum.org/CRDImages/ep/web-large/DP146474.jpg,Dutch,,"[32, 22, 14]"
Rembrandt (1606–1669) as a Young Man,1600,https://images.metmuseum.org/CRDImages/ep/web-large/DP145931.jpg,Dutch,,"[30, 24, 16]"
Study Head of an Old Man,1600,https://images.metmuseum.org/CRDImages/ep/web-large/DP143183.jpg,Dutch,,"[34, 22, 15]"
Charity,1595,https://images.metmuseum.org/CRDImages/ep/web-large/DT10776.jpg,Italian,,"[44, 30, 21]"
Rembrandt's Son Titus (1641–1668),1650,https://images.metmuseum.org/CRDImages/ep/web-large/DP146443.jpg,Dutch,,"[29, 24, 17]"
View of the Seacoast near Wargemont in Normandy,1880,https://images.metmuseum.org/CRDImages/ep/web-large/DP136266.jpg,French,,"[134, 131, 121]"
The Immaculate Conception,1627,https://images.metmuseum.org/CRDImages/ep/web-large/DT1138.jpg,Italian,,"[148, 117, 91]"
"Madame Édouard Bernier (Marie-Octavie-Stéphanie Laurens, 1838–1920)",1871,https://images.metmuseum.org/CRDImages/ep/web-large/DT1399.jpg,French,,"[37, 41, 38]"
Marguerite-Thérèse (Margot) Berard (1874–1956),1879,https://images.metmuseum.org/CRDImages/ep/web-large/DT1489.jpg,French,,"[69, 52, 48]"
The Bay of Naples,1881,https://images.metmuseum.org/CRDImages/ep/web-large/DT1878.jpg,French,,"[199, 194, 191]"
Still Life with Peaches,1881,https://images.metmuseum.org/CRDImages/ep/web-large/DT1140.jpg,French,,"[132, 116, 96]"
"Hills around the Bay of Moulin Huet, Guernsey",1883,https://images.metmuseum.org/CRDImages/ep/web-large/DT1880.jpg,French,,"[147, 133, 97]"
"The Farm at Les Collettes, Cagnes",1908,https://images.metmuseum.org/CRDImages/ep/web-large/DT215205.jpg,French,,"[125, 105, 75]"
Still Life with Peaches and Grapes,1881,https://images.metmuseum.org/CRDImages/ep/web-large/DT1876.jpg,French,,"[140, 147, 152]"
"Tilla Durieux (Ottilie Godeffroy, 1880–1971)",1914,https://images.metmuseum.org/CRDImages/ep/web-large/DT1487.jpg,French,,"[143, 104, 82]"
The Milliner,1877,https://images.metmuseum.org/CRDImages/ep/web-large/DP213771.jpg,French,,"[41, 51, 49]"
A Road in Louveciennes,1865,https://images.metmuseum.org/CRDImages/ep/web-large/DP265242.jpg,French,,"[69, 84, 67]"
In the Meadow,1888,https://images.metmuseum.org/CRDImages/ep/web-large/DT1398.jpg,French,,"[123, 116, 99]"
By the Seashore,1883,https://images.metmuseum.org/CRDImages/ep/web-large/DP-14936-039.jpg,French,,"[87, 104, 94]"
Young Girl in a Pink-and-Black Hat,1886,https://images.metmuseum.org/CRDImages/ep/web-large/DT1881.jpg,French,,"[62, 67, 60]"
A Young Girl with Daisies,1889,https://images.metmuseum.org/CRDImages/ep/web-large/DP-14936-053.jpg,French,,"[105, 86, 66]"
"Thomas (1740–1825) and Martha Neate (1741–after 1795) with His Tutor, Thomas Needham",1748,https://images.metmuseum.org/CRDImages/ep/web-large/DP168995.jpg,British,,"[66, 56, 44]"
A Waitress at Duval's Restaurant,1870,https://images.metmuseum.org/CRDImages/ep/web-large/DT1488.jpg,French,,"[116, 111, 103]"
"Anne Dashwood (1743–1830), Later Countess of Galloway",1764,https://images.metmuseum.org/CRDImages/ep/web-large/DP169642.jpg,British,,"[55, 55, 47]"
"George Capel, Viscount Malden (1757–1839), and Lady Elizabeth Capel (1755–1834)",1768,https://images.metmuseum.org/CRDImages/ep/web-large/DP168994.jpg,British,,"[49, 39, 25]"
"Mrs. Horton, Later Viscountess Maynard (died 1814/15)",1767,https://images.metmuseum.org/CRDImages/ep/web-large/DP162151.jpg,British,,"[52, 41, 29]"
"Georgiana Augusta Frederica Elliott (1782–1813), Later Lady Charles Bentinck",1784,https://images.metmuseum.org/CRDImages/ep/web-large/DP169382.jpg,British,,"[42, 41, 32]"
The Honorable Henry Fane (1739–1802) with Inigo Jones and Charles Blair,1761,https://images.metmuseum.org/CRDImages/ep/web-large/DP213052.jpg,British,,"[53, 44, 34]"
Captain George K. H. Coussmaker (1759–1801),1782,https://images.metmuseum.org/CRDImages/ep/web-large/DP169215.jpg,British,,"[41, 32, 23]"
"Mrs. Lewis Thomas Watson (Mary Elizabeth Milles, 1767–1818)",1789,https://images.metmuseum.org/CRDImages/ep/web-large/DP162170.jpg,British,,"[54, 51, 39]"
John Barker (1707–1787),1786,https://images.metmuseum.org/CRDImages/ep/web-large/DP162171.jpg,British,,"[60, 43, 26]"
"Lady Smith (Charlotte Delaval) and Her Children (George Henry, Louisa, and Charlotte)",1787,https://images.metmuseum.org/CRDImages/ep/web-large/DP162169.jpg,British,,"[60, 55, 46]"
"Mrs. George Baldwin (Jane Maltass, 1763–1839)",1782,https://images.metmuseum.org/CRDImages/ep/web-large/DP169212.jpg,British,,"[60, 43, 30]"
Breton Fishermen and Their Families,1860,https://images.metmuseum.org/CRDImages/ep/web-large/DT244926.jpg,French,,"[42, 35, 33]"
Portrait of a Woman,1743,https://images.metmuseum.org/CRDImages/ep/web-large/DP162172.jpg,British,,"[70, 68, 56]"
The Holy Family with Angels,1695,https://images.metmuseum.org/CRDImages/ep/web-large/DP-17632-001.jpg,Italian,,"[47, 39, 29]"
"John Churchill (1650–1722), First Duke of Marlborough",1698,https://images.metmuseum.org/CRDImages/ep/web-large/DT282640.jpg,Swedish,,"[43, 40, 39]"
The Baptism of Christ,1713,https://images.metmuseum.org/CRDImages/ep/web-large/DT9354.jpg,Italian,,"[120, 95, 68]"
A Canal in Venice,1875,https://images.metmuseum.org/CRDImages/ep/web-large/DP267029.jpg,Spanish,,"[107, 99, 84]"
A Spanish Garden,1853,https://images.metmuseum.org/CRDImages/ep/web-large/DP267027.jpg,Spanish,,"[62, 67, 57]"
On the Seine,1853,https://images.metmuseum.org/CRDImages/ep/web-large/DP267031.jpg,Spanish,,"[56, 58, 38]"
Louis XV (1710–1774) as a Child,1716,https://images.metmuseum.org/CRDImages/ep/web-large/DP312842.jpg,,,"[48, 29, 18]"
Portrait of a General Officer,1705,https://images.metmuseum.org/CRDImages/ep/web-large/DP-413-001.jpg,French,,"[34, 31, 24]"
Portrait of a Man,1693,https://images.metmuseum.org/CRDImages/ep/web-large/DP275490.jpg,French,,"[51, 43, 38]"
The Holy Family with Saints Anne and Catherine of Alexandria,1648,https://images.metmuseum.org/CRDImages/ep/web-large/DT16.jpg,Spanish,,"[42, 36, 35]"
"Christ Blessing, Surrounded by a Donor Family",1573,https://images.metmuseum.org/CRDImages/ep/web-large/DT302497.jpg,German,,"[109, 91, 67]"
Aqueduct in Ruins,1753,https://images.metmuseum.org/CRDImages/ep/web-large/DP230529.jpg,French,,"[154, 148, 123]"
Arches in Ruins,1753,https://images.metmuseum.org/CRDImages/ep/web-large/DP312866.jpg,French,,"[76, 66, 53]"
The Portico of a Country Mansion,1773,https://images.metmuseum.org/CRDImages/ep/web-large/DP264449.jpg,French,,"[141, 139, 120]"
The Mouth of a Cave,1784,https://images.metmuseum.org/CRDImages/ep/web-large/DP264464.jpg,French,,"[43, 31, 22]"
Bridge over a Cascade,1753,https://images.metmuseum.org/CRDImages/ep/web-large/DP230526.jpg,French,,"[99, 83, 56]"
A Colonnade in Ruins,1753,https://images.metmuseum.org/CRDImages/ep/web-large/DP312868.jpg,French,,"[150, 143, 126]"
The Bathing Pool,1753,https://images.metmuseum.org/CRDImages/ep/web-large/DP264496.jpg,French,,"[51, 58, 46]"
The Dance,1753,https://images.metmuseum.org/CRDImages/ep/web-large/DP264494.jpg,French,,"[63, 58, 47]"
The Fountain,1753,https://images.metmuseum.org/CRDImages/ep/web-large/DP164796.jpg,French,,"[121, 102, 72]"
The Swing,1753,https://images.metmuseum.org/CRDImages/ep/web-large/DP164797.jpg,French,,"[59, 57, 45]"
Sir Joshua Reynolds (1723–1792),1786,https://images.metmuseum.org/CRDImages/ep/web-large/ep24.21.R.jpg,"American, Scottish",,"[234, 233, 232]"
The Return of the Cattle,1773,https://images.metmuseum.org/CRDImages/ep/web-large/DP264408.jpg,French,,"[57, 40, 28]"
Portrait of a Man,1828,https://images.metmuseum.org/CRDImages/ep/web-large/259024.jpg,"British, Scottish",,"[140, 140, 140]"
Portrait of a Man,1810,https://images.metmuseum.org/CRDImages/ep/web-large/175417.jpg,Irish,,"[225, 225, 225]"
Wandering Minstrels,1753,https://images.metmuseum.org/CRDImages/ep/web-large/DP264499.jpg,French,,"[67, 59, 46]"
Portrait of a Girl,1785,https://images.metmuseum.org/CRDImages/ep/web-large/50871.jpg,Irish,,"[222, 222, 222]"
Portrait of a Woman,1829,https://images.metmuseum.org/CRDImages/ep/web-large/175590.jpg,French,,"[52, 52, 52]"
Portrait of a Man in a Chaperon,1440,https://images.metmuseum.org/CRDImages/ep/web-large/DT200207.jpg,,,"[176, 106, 82]"
Saint Michael; The Mass of Saint Gregory; Saint Jerome,1450,https://images.metmuseum.org/CRDImages/ep/web-large/DP264733.jpg,,,"[75, 58, 43]"
The Holy Family with Saint Paul and a Donor,1430,https://images.metmuseum.org/CRDImages/ep/web-large/DT241494.jpg,Netherlandish,,"[56, 45, 34]"
"Friedrich I (1460–1536), Margrave of Brandenburg-Ansbach",1807,https://images.metmuseum.org/CRDImages/ep/web-large/ep07.245.1.bw.R.jpg,German,,"[40, 40, 40]"
Sophia (1464–1512) of Poland,1807,https://images.metmuseum.org/CRDImages/ep/web-large/ep07.245.2.bw.R.jpg,German,,"[190, 190, 190]"
The Sacrifice of Polyxena,1630,https://images.metmuseum.org/CRDImages/ep/web-large/DP307492.jpg,Italian,,"[41, 31, 32]"
The Flagellation; (reverse) The Madonna of Mercy,1535,https://images.metmuseum.org/CRDImages/ep/web-large/DT6075.jpg,Italian,,"[65, 57, 51]"
The Annunciation,1465,https://images.metmuseum.org/CRDImages/ep/web-large/DP240360.jpg,Netherlandish,,"[54, 43, 38]"
Portrait of a Man,1754,https://images.metmuseum.org/CRDImages/ep/web-large/DP162158.jpg,British,,"[45, 37, 32]"
"Portrait of a Woman, Said to Be Emily Bertie Pott (died 1782)",1781,https://images.metmuseum.org/CRDImages/ep/web-large/DP162161.jpg,British,,"[64, 50, 35]"
"Francesco d'Este (born about 1429, died after July 20, 1486)",1455,https://images.metmuseum.org/CRDImages/ep/web-large/32_100.43.jpg,Netherlandish,,"[189, 167, 143]"
"Mrs. Bryan Cooke (Frances Puleston, 1765–1818)",1787,https://images.metmuseum.org/CRDImages/ep/web-large/DP169397.jpg,British,,"[101, 74, 41]"
"Mrs. George Horsley (Charlotte Mary Talbot, died 1828)",1783,https://images.metmuseum.org/CRDImages/ep/web-large/DP162149.jpg,British,,"[31, 32, 28]"
"Mrs. Charles Frederick (Martha Rigden, died 1794)",1754,https://images.metmuseum.org/CRDImages/ep/web-large/DP169217.jpg,British,,"[55, 36, 21]"
Self-Portrait,1795,https://images.metmuseum.org/CRDImages/ep/web-large/DP162144.jpg,British,,"[38, 32, 27]"
Admiral Sir Chaloner Ogle (1726–1816),1754,https://images.metmuseum.org/CRDImages/ep/web-large/DP169401.jpg,British,,"[55, 41, 28]"
"Lady Elizabeth Stanley (1753–1797), Countess of Derby",1776,https://images.metmuseum.org/CRDImages/ep/web-large/DP162156.jpg,British,,"[48, 40, 27]"
Christ Appearing to His Mother,1491,https://images.metmuseum.org/CRDImages/ep/web-large/DT2649.jpg,Netherlandish,,"[125, 88, 49]"
Bandits on a Rocky Coast,1655,https://images.metmuseum.org/CRDImages/ep/web-large/DP-16344-001.jpg,Italian,,"[54, 50, 39]"
Madonna and Child with Angels,1459,https://images.metmuseum.org/CRDImages/ep/web-large/DT7223.jpg,Italian,,"[67, 56, 46]"
The Banks of the Bièvre near Bicêtre,1903,https://images.metmuseum.org/CRDImages/ep/web-large/DT232877.jpg,French,,"[66, 63, 49]"
Portrait of a Man,1481,https://images.metmuseum.org/CRDImages/ep/web-large/DP-17311-001.jpg,Italian,,"[128, 79, 59]"
Still Life with Ham,1870,https://images.metmuseum.org/CRDImages/ep/web-large/DT2130.jpg,French,,"[194, 175, 133]"
Self-Portrait,1642,https://images.metmuseum.org/CRDImages/ep/web-large/DP323414.jpg,Italian,,"[28, 20, 15]"
A Meadow Bordered by Trees,1840,https://images.metmuseum.org/CRDImages/ep/web-large/ep11.45.5.R.jpg,French,,"[183, 184, 152]"
The Dream of Aeneas,1660,https://images.metmuseum.org/CRDImages/ep/web-large/DP160249.jpg,Italian,,"[46, 38, 29]"
A Path among the Rocks,1832,https://images.metmuseum.org/CRDImages/ep/web-large/DT240033.jpg,French,,"[60, 56, 30]"
"The Edge of the Woods at Monts-Girard, Fontainebleau Forest",1852,https://images.metmuseum.org/CRDImages/ep/web-large/DT4574.jpg,French,,"[59, 57, 41]"
An Old Chapel in a Valley,1832,https://images.metmuseum.org/CRDImages/ep/web-large/ep3.28.R.jpg,French,,"[36, 30, 19]"
A River in a Meadow,1835,https://images.metmuseum.org/CRDImages/ep/web-large/DP-15888-001.jpg,French,,"[89, 76, 48]"
