id,relid,year,start_year,end_year,active_year,code_status,type_of_violence,conflict_dset_id,conflict_new_id,conflict_name,dyad_dset_id,dyad_new_id,dyad_name,side_a_dset_id,side_a_new_id,side_a,side_b_dset_id,side_b_new_id,side_b,number_of_sources,source_article,source_office,source_date,source_headline,source_original,where_prec,where_coordinates,where_description,adm_1,adm_2,latitude,iso3,longitude,geom_wkt,priogrid_gid,country,country_id,region,event_clarity,date_prec,date_start,date_end,deaths_a,deaths_b,deaths_civilians,deaths_unknown,best,high,low,gwnoa,gwnob
331645,SSD-2019-3-12414-6,2019,2019,2019,1,Clear,3,4226,11732,SPLM/A - IO - Civilians,4226,12414,SPLM/A - IO - Civilians,4226,4226,SPLM/A - IO,9999,1,Civilians,1,"""United Nations Security Council Report ,2019-12-11,S/2019/936 Situation in South Sudan""",United Nations Security Council Report,2019-12-11,S/2019/936 Situation in South Sudan,UNMISS,6,South Sudan,South Sudan,,,8.000000,SSD,30.000000,POINT (30.000000 8.000000),141541,South Sudan,626,Africa,2,5,2019-08-28 00:00:00.000,2019-11-30 00:00:00.000,0,0,26,0,26,26,0,,
313218,SSD-2019-3-12414-3,2019,2019,2019,1,Clear,3,4226,11732,SPLM/A - IO - Civilians,4226,12414,SPLM/A - IO - Civilians,4226,4226,SPLM/A - IO,9999,1,Civilians,1,"""International Crisis Group,2019-11-01,Crisiswatch South Sudan October 2019""",International Crisis Group,2019-11-01,Crisiswatch South Sudan October 2019,Crisiswatch,4,Unity state,in Southern Liech state,Unity state,,8.650000,SSD,29.850000,POINT (29.850000 8.650000),142260,South Sudan,626,Africa,1,1,2019-10-14 00:00:00.000,2019-10-14 00:00:00.000,0,0,1,0,1,1,1,,
209156,SSD-2015-2-14678-0,2015,2015,2015,1,Clear,2,14678,13649,Luac Jang Dinka - Thiyic Dinka,14678,14678,Luac Jang Dinka - Thiyic Dinka,1009,1009,Luac Jang Dinka,1138,1138,Thiyic Dinka,4,"""ARB Vol 52 No 10,2015-11-01,SOUTH SUDAN Warring Parties Recommit to Deal - Inter-communal Clashes"";""Sudan Tribune,2015-10-16,Warrap deploys more troops after 92 killed in communal fued"";""The Nation Mirror,2015-10-12,Several People Killed In Warrap Communal Clashes"";""United Nations Security Council Report,2015-11-23,Report of the Secretary-General on South Sudan (covering the period from 20 August to 9 November 2015)""",ARB Vol 52 No 10;Sudan Tribune;The Nation Mirror;United Nations Security Council Report,2015-11-01;2015-10-16;2015-10-12;2015-11-23,SOUTH SUDAN Warring Parties Recommit to Deal - Inter-communal Clashes;Warrap deploys more troops after 92 killed in communal fued;Several People Killed In Warrap Communal Clashes;Report of the Secretary-General on South Sudan (covering the period from 20 August to 9 November 2015),"state information Ariec Mayar Ariec
UNMISS",3,Tonj East county,"Lol-lith/Lith Lol, Warrap state
Tonj east (centre)",Warap state,Tonj East county,7.800000,SSD,29.000000,POINT (29.000000 7.800000),140819,South Sudan,626,Africa,2,2,2015-10-08 00:00:00.000,2015-10-10 00:00:00.000,0,0,0,92,92,94,92,,
214642,SSD-2015-2-14724-0.3,2015,2015,2015,1,Clear,2,14724,13681,"Kuei Dinka, Pakam Dinka - Rup Dinka",14724,14724,"Kuei Dinka, Pakam Dinka - Rup Dinka",6344,6344,"Kuei Dinka, Pakam Dinka",6343,6343,Rup Dinka,3,"""United Nations Security Council Report,2015-04-29,Report of the Secretary-General on South Sudan (covering the period from 11 February to 13 April 2015)"";""United Nations Mission in South Sudan,2015-12-04,The State of Human Rights in the Protracted Conflict in South Sudan"";""UNICEF South Sudan,2015-03-26,South Sudan SITUATION REPORT 26 March 2015""",United Nations Security Council Report;United Nations Mission in South Sudan;UNICEF South Sudan,2015-04-29;2015-12-04;2015-03-26,Report of the Secretary-General on South Sudan (covering the period from 11 February to 13 April 2015);The State of Human Rights in the Protracted Conflict in South Sudan;South Sudan SITUATION REPORT 26 March 2015,"UNMISS
UNICEF",3,Rumbek North county,"Rumbek North
Lakes state",Lakes state,Rumbek North county,7.499600,SSD,29.634800,POINT (29.634800 7.499600),140100,South Sudan,626,Africa,2,2,2015-03-15 00:00:00.000,2015-03-16 00:00:00.000,0,0,0,26,26,26,26,,
213109,SSD-2015-2-14724-0.1,2015,2015,2015,1,Clear,2,14724,13681,"Kuei Dinka, Pakam Dinka - Rup Dinka",14724,14724,"Kuei Dinka, Pakam Dinka - Rup Dinka",6344,6344,"Kuei Dinka, Pakam Dinka",6343,6343,Rup Dinka,3,"""United Nations Security Council Report,2015-04-29,Report of the Secretary-General on South Sudan (covering the period from 11 February to 13 April 2015)"";""United Nations Mission in South Sudan,2015-12-04,The State of Human Rights in the Protracted Conflict in South Sudan"";""UNICEF South Sudan,2015-03-26,South Sudan SITUATION REPORT 26 March 2015""",United Nations Security Council Report;United Nations Mission in South Sudan;UNICEF South Sudan,2015-04-29;2015-12-04;2015-03-26,Report of the Secretary-General on South Sudan (covering the period from 11 February to 13 April 2015);The State of Human Rights in the Protracted Conflict in South Sudan;South Sudan SITUATION REPORT 26 March 2015,"UNMISS
UNICEF",3,Rumbek Centre county,"Rumbek Centre,
Lakes state",Lakes state,Rumbek Centre county,6.805762,SSD,29.676132,POINT (29.676132 6.805762),139380,South Sudan,626,Africa,2,2,2015-03-15 00:00:00.000,2015-03-16 00:00:00.000,0,0,0,26,26,26,26,,
214641,SSD-2015-2-14724-0.2,2015,2015,2015,1,Clear,2,14724,13681,"Kuei Dinka, Pakam Dinka - Rup Dinka",14724,14724,"Kuei Dinka, Pakam Dinka - Rup Dinka",6344,6344,"Kuei Dinka, Pakam Dinka",6343,6343,Rup Dinka,3,"""United Nations Security Council Report,2015-04-29,Report of the Secretary-General on South Sudan (covering the period from 11 February to 13 April 2015)"";""United Nations Mission in South Sudan,2015-12-04,The State of Human Rights in the Protracted Conflict in South Sudan"";""UNICEF South Sudan,2015-03-26,South Sudan SITUATION REPORT 26 March 2015""",United Nations Security Council Report;United Nations Mission in South Sudan;UNICEF South Sudan,2015-04-29;2015-12-04;2015-03-26,Report of the Secretary-General on South Sudan (covering the period from 11 February to 13 April 2015);The State of Human Rights in the Protracted Conflict in South Sudan;South Sudan SITUATION REPORT 26 March 2015,"UNMISS
UNICEF",3,Rumbek East county,"Rumbek East
Lakes state",Lakes state,Rumbek East county,6.613400,SSD,29.903900,POINT (29.903900 6.613400),139380,South Sudan,626,Africa,2,2,2015-03-15 00:00:00.000,2015-03-16 00:00:00.000,0,0,0,26,26,26,26,,
239012,SSD-2014-2-14992-0,2014,2014,2014,0,Clear,2,14992,13863,Panyar Dinka - Waat Dinka,14992,14992,Panyar Dinka - Waat Dinka,6632,6632,Panyar Dinka,1939,1939,Waat Dinka,1,"""Sudan Tribune,2014-03-21,15 dead in Cueibet as cycle of violence continues in Lakes state""",Sudan Tribune,2014-03-21,15 dead in Cueibet as cycle of violence continues in Lakes state,police officer,3,Cueibit county,"Cueibet county, Lakes state",Lakes state,Cueibit county,7.246520,SSD,29.248800,POINT (29.248800 7.246520),140099,South Sudan,626,Africa,1,1,2014-03-19 00:00:00.000,2014-03-19 00:00:00.000,10,5,0,0,15,15,15,,
233685,SSD-2016-2-14992-0,2016,2016,2016,1,Clear,2,14992,13863,Panyar Dinka - Waat Dinka,14992,14992,Panyar Dinka - Waat Dinka,6632,6632,Panyar Dinka,1939,1939,Waat Dinka,1,"""United Nations Security Council Report,2016-02-09,Report of the Secretary-General on South Sudan S/2016/138*""",United Nations Security Council Report,2016-02-09,Report of the Secretary-General on South Sudan S/2016/138*,UNMISS,3,Cueibit county,"Cuiebet County, Lakes state",Lakes state,Cueibit county,7.246520,SSD,29.248800,POINT (29.248800 7.246520),140099,South Sudan,626,Africa,2,2,2016-01-05 00:00:00.000,2016-01-06 00:00:00.000,0,0,0,62,62,62,62,,
233831,SSD-2016-2-14993-0,2016,2016,2016,1,Clear,2,14993,13864,"Panyar Dinka, Rek Dinka - Waat Dinka",14993,14993,"Panyar Dinka, Rek Dinka - Waat Dinka",6633,6633,"Panyar Dinka, Rek Dinka",1939,1939,Waat Dinka,1,"""United Nations Security Council Report,2016-04-13,Report of the Secretary-General on South Sudan (covering the period from 3 February to 31 March 2016) S/2016/341""",United Nations Security Council Report,2016-04-13,Report of the Secretary-General on South Sudan (covering the period from 3 February to 31 March 2016) S/2016/341,UNMISS,4,Warap state,Warap,Warap state,,8.000000,SSD,28.850000,POINT (28.850000 8.000000),141538,South Sudan,626,Africa,1,4,2016-02-01 00:00:00.000,2016-02-29 00:00:00.000,0,0,0,86,86,86,86,,
236129,SSD-2016-2-15062-1,2016,2016,2016,1,Clear,2,15062,13914,Maban - Uduk,15062,15062,Maban - Uduk,6686,6686,Maban,6685,6685,Uduk,1,"""Nuba Reports,2017-01-31,SUDAN INSIDER: TENSIONS CONTINUE IN MABAN REFUGEE CAMP""",Nuba Reports,2017-01-31,SUDAN INSIDER: TENSIONS CONTINUE IN MABAN REFUGEE CAMP,Nuba reports,3,Maban county,"Maban county, Upper Nile",Upper Nile state,Maban county,9.979167,SSD,33.750000,POINT (33.750000 9.979167),143708,South Sudan,626,Africa,1,4,2016-06-01 00:00:00.000,2016-06-30 00:00:00.000,1,1,0,1,3,3,3,,
236130,SSD-2016-2-15062-2,2016,2016,2016,1,Clear,2,15062,13914,Maban - Uduk,15062,15062,Maban - Uduk,6686,6686,Maban,6685,6685,Uduk,1,"""Nuba Reports,2017-01-31,SUDAN INSIDER: TENSIONS CONTINUE IN MABAN REFUGEE CAMP""",Nuba Reports,2017-01-31,SUDAN INSIDER: TENSIONS CONTINUE IN MABAN REFUGEE CAMP,Nuba reports,3,Maban county,"Maban county, Upper Nile",Upper Nile state,Maban county,9.979167,SSD,33.750000,POINT (33.750000 9.979167),143708,South Sudan,626,Africa,2,4,2016-11-01 00:00:00.000,2016-11-30 00:00:00.000,13,0,0,0,13,13,13,,
236128,SSD-2016-2-15062-0,2016,2016,2016,1,Clear,2,15062,13914,Maban - Uduk,15062,15062,Maban - Uduk,6686,6686,Maban,6685,6685,Uduk,2,"""Nuba Reports,2017-01-31,SUDAN INSIDER: TENSIONS CONTINUE IN MABAN REFUGEE CAMP"";""All Africa,2017-01-13,Maban Fight Death Toll Rises to 32 in South Sudan""",Nuba Reports;All Africa,2017-01-31;2017-01-13,SUDAN INSIDER: TENSIONS CONTINUE IN MABAN REFUGEE CAMP;Maban Fight Death Toll Rises to 32 in South Sudan,Official sources,1,Doro refugee camp,"Doro camp in Maban County, South Sudan",Upper Nile state,Maban county,9.979166,SSD,33.750000,POINT (33.750000 9.979166),143708,South Sudan,626,Africa,2,2,2016-12-24 00:00:00.000,2016-12-26 00:00:00.000,0,0,0,32,32,70,32,,
279754,SSD-2018-1-15195-3,2018,2018,2018,0,Clear,1,11345,11345,South Sudan: Government,15195,15195,Government of South Sudan - NAS,113,113,Government of South Sudan,6794,6794,NAS,1,"""UN Security Council,2019-02-28,Report of the Secretary-General on South Sudan (covering the period from 1 December to 26 February 2019)""",UN Security Council,2019-02-28,Report of the Secretary-General on South Sudan (covering the period from 1 December to 26 February 2019),UN SG,2,Wonduruba village,Wonduruba county,Central Equatoria state,Juba county,4.529769,SSD,31.020000,POINT (31.020000 4.529769),136503,South Sudan,626,Africa,1,1,2018-11-27 00:00:00.000,2018-11-27 00:00:00.000,7,0,0,0,7,7,7,626,
279756,SSD-2018-1-15195-4,2018,2018,2018,0,Clear,1,11345,11345,South Sudan: Government,15195,15195,Government of South Sudan - NAS,113,113,Government of South Sudan,6794,6794,NAS,1,"""UN Security Council,2019-02-28,Report of the Secretary-General on South Sudan (covering the period from 1 December to 26 February 2019)""",UN Security Council,2019-02-28,Report of the Secretary-General on South Sudan (covering the period from 1 December to 26 February 2019),UN SG,2,Jombu/Jumbo village,"near Jambo along the Yei-Kaia road,",Central Equatoria state,Morobo county,3.795929,SSD,30.784839,POINT (30.784839 3.795929),135062,South Sudan,626,Africa,1,1,2018-11-27 00:00:00.000,2018-11-27 00:00:00.000,0,0,0,1,1,1,1,626,
274347,SSD-2018-1-15195-0,2018,2018,2018,0,Clear,1,11345,11345,South Sudan: Government,15195,15195,Government of South Sudan - NAS,113,113,Government of South Sudan,6794,6794,NAS,2,"""Sudan Tribune,2018-12-17,NAS, South Sudan army clash in central and western Equatoria: spokesperson"";""International Crisis Group,2019-01-01,Crisiswatch - December 2018""",Sudan Tribune;International Crisis Group,2018-12-17;2019-01-01,"NAS, South Sudan army clash in central and western Equatoria: spokesperson;Crisiswatch - December 2018",National Salvation Front Spokesperson Suba Samuel Manase,4,Central Equatoria state,"Mile 13 and 20 on Yei-Maridi road 
Lobonok

Central Equatoria",Central Equatoria state,,4.750000,SSD,31.000000,POINT (31.000000 4.750000),136503,South Sudan,626,Africa,1,1,2018-12-16 00:00:00.000,2018-12-16 00:00:00.000,7,0,0,0,7,7,7,626,
279738,SSD-2018-1-15195-2,2018,2018,2018,0,Clear,1,11345,11345,South Sudan: Government,15195,15195,Government of South Sudan - NAS,113,113,Government of South Sudan,6794,6794,NAS,1,"""UN Security Council,2019-02-28,Report of the Secretary-General on South Sudan (covering the period from 1 December to 26 February 2019)""",UN Security Council,2019-02-28,Report of the Secretary-General on South Sudan (covering the period from 1 December to 26 February 2019),UN SG,2,Karpeto town,Kaperto area in Lobonok County,Central Equatoria state,Juba county,4.132836,SSD,31.693457,POINT (31.693457 4.132836),135784,South Sudan,626,Africa,1,1,2018-12-16 00:00:00.000,2018-12-16 00:00:00.000,2,0,0,0,2,2,2,626,
277407,SSD-2019-1-15195-3,2019,2019,2019,1,Clear,1,11345,11345,South Sudan: Government,15195,15195,Government of South Sudan - NAS,113,113,Government of South Sudan,6794,6794,NAS,4,"""BBC Monitoring Africa,2019-01-04,South Sudan army calls for probe into killing of 19 civilians"";""Sudan Tribune,2019-01-05,Opposition group accuses South Sudan's militiamen of attacks on Equatoria villagers"";""Sudan Tribune,2019-01-05,South Sudanese troops killed civilians to revenge their defeat: NAS says"";""Sudan Tribune,2019-01-29,International Community should support South Sudan peace implementation

AU 	
Roger Alfred Yoron Modi""",BBC Monitoring Africa;Sudan Tribune;Sudan Tribune;Sudan Tribune,2019-01-04;2019-01-05;2019-01-05;2019-01-29,"South Sudan army calls for probe into killing of 19 civilians;Opposition group accuses South Sudan's militiamen of attacks on Equatoria villagers;South Sudanese troops killed civilians to revenge their defeat: NAS says;International Community should support South Sudan peace implementation

AU 	
Roger Alfred Yoron Modi","South Sudan People's Defense Forces (SSPDF) spokesperson, Maj-Gen Lul Ruai; People's Democratic Movement (PDM) chairman Dario Hakim",2,Juba city,"a undisclosed remote village situated between Gorom and Wunduruba

west of Juba",Central Equatoria state,Juba county,4.850000,SSD,31.616667,POINT (31.616667 4.850000),136504,South Sudan,626,Africa,1,1,2019-01-02 00:00:00.000,2019-01-02 00:00:00.000,15,1,0,0,16,16,16,626,
284998,SSD-2019-1-15195-10,2019,2019,2019,1,Clear,1,11345,11345,South Sudan: Government,15195,15195,Government of South Sudan - NAS,113,113,Government of South Sudan,6794,6794,NAS,2,"""UN Security Council - Panel of Experts,2019-04-09,Letter dated 9 April 2019 from the Panel of Experts on South Sudan addressed to the President of the Security Council"";""UNMISS,2019-07-03,CONFLICT-RELATED VIOLATIONS AND ABUSES IN CENTRAL EQUATORIA: September 2018—April 2019""",UN Security Council - Panel of Experts;UNMISS,2019-04-09;2019-07-03,Letter dated 9 April 2019 from the Panel of Experts on South Sudan addressed to the President of the Security Council;CONFLICT-RELATED VIOLATIONS AND ABUSES IN CENTRAL EQUATORIA: September 2018—April 2019,UN Panel of experts; UNMISS,3,Juba county,"Kisaru, near Gorom.
Central Equatoria,",Central Equatoria state,Juba county,4.860160,SSD,31.563120,POINT (31.563120 4.860160),136504,South Sudan,626,Africa,1,1,2019-01-03 00:00:00.000,2019-01-03 00:00:00.000,0,0,19,0,19,19,19,626,
328880,SSD-2019-1-15195-25,2019,2019,2019,1,Clear,1,11345,11345,South Sudan: Government,15195,15195,Government of South Sudan - NAS,113,113,Government of South Sudan,6794,6794,NAS,2,"""Sudan Tribune,2019-01-22,NAS rebels report three clashes with South Sudanese army"";""Africa Research Bulletin,2019-02-17,Africa ResearchBulletinPoliticalSocial andCultural SeriesVolume 56 Number 1January 1st–31st 2019""",Sudan Tribune;Africa Research Bulletin,2019-01-22;2019-02-17,NAS rebels report three clashes with South Sudanese army;Africa ResearchBulletinPoliticalSocial andCultural SeriesVolume 56 Number 1January 1st–31st 2019,NAS-TC-spokesperson Suba Samuel Manase,2,Rokon town,in Rokon area West of the capital Juba on Juba-Maridi road,Central Equatoria state,Juba county,5.131180,SSD,30.942390,POINT (30.942390 5.131180),137222,South Sudan,626,Africa,1,2,2019-01-18 00:00:00.000,2019-01-21 00:00:00.000,0,0,0,0,0,10,0,626,
276534,SSD-2019-1-15195-1,2019,2019,2019,1,Clear,1,11345,11345,South Sudan: Government,15195,15195,Government of South Sudan - NAS,113,113,Government of South Sudan,6794,6794,NAS,2,"""Sudan Tribune,2019-01-21,NAS rebels report three clashes with South Sudanese army"";""South Sudan New Agency,2019-02-14,South Sudan, Uganda violate peace deal: Source""",Sudan Tribune;South Sudan New Agency,2019-01-21;2019-02-14,"NAS rebels report three clashes with South Sudanese army;South Sudan, Uganda violate peace deal: Source",NAS-TC-spokesperson Suba Samuel Manase; A senior Sudan People’s Liberation Movement-In Opposition (SPLM-IO) official,1,Mukaya town,"Mukaya Payam, North of Yei town",Central Equatoria state,Yei county,4.240376,SSD,30.716120,POINT (30.716120 4.240376),135782,South Sudan,626,Africa,2,2,2019-01-19 00:00:00.000,2019-01-20 00:00:00.000,3,0,0,0,3,3,3,626,
276656,SSD-2019-1-15195-2,2019,2019,2019,1,Clear,1,11345,11345,South Sudan: Government,15195,15195,Government of South Sudan - NAS,113,113,Government of South Sudan,6794,6794,NAS,7,"""Sudan Tribune,2019-02-01,NAS rebels accuse Juba of new attacks, say South Sudan's ceasefire is dead"";""Sudan Tribune,2019-02-03,South Sudan rebels say fully controlling positions despite attacks"";""Sudan Tribune,2019-01-30,South Sudan peace monitoring body calls for restraint in Yei"";""South Sudan New Agency,2018-01-30,Huge military buildup in Yei River State as citizens flee"";""UN Security Council,2019-02-28,Report of the Secretary-General on South Sudan (covering the period from 1 December to 26 February 2019)"";""Africa Research Bulletin,2019-02-17,Africa ResearchBulletinPoliticalSocial andCultural SeriesVolume 56 Number 1January 1st–31st 2019"";""Voice of America,2019-02-08,Share on Facebook Share on Twitter Share via Email Print this page Archive Villagers Describe Horror in South Sudan's Yei River State""",Sudan Tribune;Sudan Tribune;Sudan Tribune;South Sudan New Agency;UN Security Council;Africa Research Bulletin;Voice of America,2019-02-01;2019-02-03;2019-01-30;2018-01-30;2019-02-28;2019-02-17;2019-02-08,"NAS rebels accuse Juba of new attacks, say South Sudan's ceasefire is dead;South Sudan rebels say fully controlling positions despite attacks;South Sudan peace monitoring body calls for restraint in Yei;Huge military buildup in Yei River State as citizens flee;Report of the Secretary-General on South Sudan (covering the period from 1 December to 26 February 2019);Africa ResearchBulletinPoliticalSocial andCultural SeriesVolume 56 Number 1January 1st–31st 2019;Share on Facebook Share on Twitter Share via Email Print this page Archive Villagers Describe Horror in South Sudan's Yei River State",NAS spokesperson Suba Samuel Manase; Reconstituted Monitoring and Evaluation Commission (RJMEC); a senior national security source; UNSG,2,Morsak village,"Morsak and Lujulo areas of Yei River State;
Senema village o the border with the Democratic Republic of Congo;
in Goja near Yei.",Central Equatoria state,Yei county,3.964400,SSD,30.615900,POINT (30.615900 3.964400),135062,South Sudan,626,Africa,2,2,2019-01-30 00:00:00.000,2019-02-03 00:00:00.000,0,1,0,9,10,22,10,626,
287042,SSD-2019-1-15195-11,2019,2019,2019,1,Clear,1,11345,11345,South Sudan: Government,15195,15195,Government of South Sudan - NAS,113,113,Government of South Sudan,6794,6794,NAS,1,"""Human Rights Watch,2019-06-04,South Sudan: Government Forces Abusing Civilians""",Human Rights Watch,2019-06-04,South Sudan: Government Forces Abusing Civilians,witness/family member; eyewitnesses,2,Mukaya town,"Girim boma, Mukaya county",Central Equatoria state,Yei county,4.240376,SSD,30.716120,POINT (30.716120 4.240376),135782,South Sudan,626,Africa,1,1,2019-02-06 00:00:00.000,2019-02-06 00:00:00.000,0,0,1,0,1,1,1,626,
279306,SSD-2019-1-15195-5.1,2019,2019,2019,1,Clear,1,11345,11345,South Sudan: Government,15195,15195,Government of South Sudan - NAS,113,113,Government of South Sudan,6794,6794,NAS,2,"""AllAfrica,2019-02-11,Villagers Describe Horror in South Sudan's Yei River State"";""Sudan Tribune,2019-02-13,13 civilians, 7 soldiers killed during fresh clashes in South Sudan's Equatoria: NAS""",AllAfrica;Sudan Tribune,2019-02-11;2019-02-13,"Villagers Describe Horror in South Sudan's Yei River State;13 civilians, 7 soldiers killed during fresh clashes in South Sudan's Equatoria: NAS",resident/villagers; NAS's spokesperson Suba Samuel Manase,2,Lujula village,around Wudabi and Lujulo in Morobo areas of Yei River State,Central Equatoria state,Morobo county,3.853240,SSD,30.958560,POINT (30.958560 3.853240),135062,South Sudan,626,Africa,2,2,2019-02-08 00:00:00.000,2019-02-09 00:00:00.000,0,0,7,0,7,6,7,626,
