Entity,Code,Year,Annual CO2 emissions (per capita),GDP per capita,145446-annotations,"Total population (Gapminder, HYDE & UN)",Continent
Slovenia,SVN,1972,5.2258,14269,,1694979,
Slovenia,SVN,1973,6.1893,15079,,1709978,
Slovenia,SVN,1974,6.1537,16420,,1725971,
Slovenia,SVN,1975,6.3548,17205,,1742621,
Slovenia,SVN,1976,6.4899,17462,,1759721,
Slovenia,SVN,1977,6.2414,18595,,1777315,
Slovenia,SVN,1978,6.9026,20014,,1795643,
Slovenia,SVN,1979,7.4264,21367,,1815106,
Slovenia,SVN,1980,7.2125,21151,,1835842,
Slovenia,SVN,1981,7.7471,20929,,1857851,
Slovenia,SVN,1982,7.0214,20535,,1880707,
Slovenia,SVN,1983,7.4714,20451,,1903548,
Slovenia,SVN,1984,7.7911,20650,,1925312,
Slovenia,SVN,1985,7.8665,20663,,1945129,
Slovenia,SVN,1986,8.1412,21122,,1962870,
Slovenia,SVN,1987,7.8728,20851,,1978498,
Slovenia,SVN,1988,8.1072,20083,,1991387,
Slovenia,SVN,1989,8.029,19837,,2000832,
Slovenia,SVN,1990,7.5174,18093,,2006404,
Slovenia,SVN,1991,6.954,16401.9591,,2007780,
Slovenia,SVN,1992,6.9178,15462.7102,,2005352,
Slovenia,SVN,1993,7.1149,15872.1203,,2000560,
Slovenia,SVN,1994,7.3312,16664.7058,,1995326,
Slovenia,SVN,1995,7.7054,17816.801,,1991126,
Slovenia,SVN,1996,8.0394,18376.2462,,1988580,
Slovenia,SVN,1997,8.3054,19258.9459,,1987457,
Slovenia,SVN,1998,8.0685,19851.0571,,1987384,
Slovenia,SVN,1999,7.7506,20793.918,,1987625,
Slovenia,SVN,2000,7.5681,21501.3367,,1987710,
Slovenia,SVN,2001,8.1955,22006.9538,,1987457,
Slovenia,SVN,2002,8.3266,22725.312,,1987265,
Slovenia,SVN,2003,8.1744,23257.4218,,1987855,
Slovenia,SVN,2004,8.3809,24150.584,,1990226,
Slovenia,SVN,2005,8.4737,24966.9388,,1994979,
Slovenia,SVN,2006,8.5649,26182.7797,,2002427,
Slovenia,SVN,2007,8.6054,27832.7638,,2012128,
Slovenia,SVN,2008,9.021,28473.5957,,2023049,
Slovenia,SVN,2009,7.9539,25905.5127,,2033807,
Slovenia,SVN,2010,8.0417,26000.9207,,2043336,
Slovenia,SVN,2011,7.9626,26004,,2051277,
Slovenia,SVN,2012,7.6473,25252,,2057826,
Slovenia,SVN,2013,7.3221,24944,,2063120,
Slovenia,SVN,2014,6.5492,25693,,2067487,
Slovenia,SVN,2015,6.5772,26268,,2071199,Europe
Slovenia,SVN,2016,6.9546,26908,,2074205,
Slovenia,SVN,2017,7.0275,28190.1795,,2076395,
Slovenia,SVN,2018,6.9753,29244.9198,,2077835,
Slovenia,SVN,2019,6.738,,,2078654,
Slovenia,SVN,2020,6.043,,,2078931,
Slovenia,SVN,-10000,,,,1308,
Slovenia,SVN,-9000,,,,2078,
Slovenia,SVN,-8000,,,,3300,
Slovenia,SVN,-7000,,,,5242,
Slovenia,SVN,-6000,,,,8326,
Slovenia,SVN,-5000,,,,13224,
Slovenia,SVN,-4000,,,,21004,
Slovenia,SVN,-3000,,,,33359,
Slovenia,SVN,-2000,,,,52982,
Slovenia,SVN,-1000,,,,84149,
Slovenia,SVN,0,,,,133648,
Slovenia,SVN,100,,,,138598,
Slovenia,SVN,200,,,,143731,
Slovenia,SVN,300,,,,149055,
Slovenia,SVN,400,,,,154575,
Slovenia,SVN,500,,,,160300,
Slovenia,SVN,600,,,,166237,
Slovenia,SVN,700,,,,172394,
Slovenia,SVN,800,,,,178779,
Slovenia,SVN,900,,,,185401,
Slovenia,SVN,1000,,,,192267,
Slovenia,SVN,1100,,,,199388,
Slovenia,SVN,1200,,,,206773,
Slovenia,SVN,1300,,,,214431,
Slovenia,SVN,1400,,,,222373,
Slovenia,SVN,1500,,,,230609,
Slovenia,SVN,1600,,,,239151,
Slovenia,SVN,1700,,,,248008,
Slovenia,SVN,1710,,,,258131,
Slovenia,SVN,1720,,,,268667,
Slovenia,SVN,1730,,,,279633,
Slovenia,SVN,1740,,,,291046,
Slovenia,SVN,1750,,,,302926,
Slovenia,SVN,1760,,,,315290,
Slovenia,SVN,1770,,,,328159,
Slovenia,SVN,1780,,,,341553,
Slovenia,SVN,1790,,,,355495,
Slovenia,SVN,1800,,,,469664,
Slovenia,SVN,1801,,,,469664,
Slovenia,SVN,1802,,,,469664,
Slovenia,SVN,1803,,,,469664,
Slovenia,SVN,1804,,,,469664,
Slovenia,SVN,1805,,,,469664,
Slovenia,SVN,1806,,,,469664,
Slovenia,SVN,1807,,,,469664,
Slovenia,SVN,1808,,,,469664,
Slovenia,SVN,1809,,,,469664,
Slovenia,SVN,1810,,,,469664,
Slovenia,SVN,1811,,,,469664,
Slovenia,SVN,1812,,,,469664,
Slovenia,SVN,1813,,,,469664,
Slovenia,SVN,1814,,,,469664,
Slovenia,SVN,1815,,,,469664,
Slovenia,SVN,1816,,,,469664,
Slovenia,SVN,1817,,,,469664,
Slovenia,SVN,1818,,,,469664,
Slovenia,SVN,1819,,,,470491,
Slovenia,SVN,1820,,,,472152,
Slovenia,SVN,1821,,,,474655,
Slovenia,SVN,1822,,,,478007,
Slovenia,SVN,1823,,,,482215,
Slovenia,SVN,1824,,,,486460,
Slovenia,SVN,1825,,,,490743,
Slovenia,SVN,1826,,,,495063,
Slovenia,SVN,1827,,,,499422,
Slovenia,SVN,1828,,,,503818,
Slovenia,SVN,1829,,,,508254,
Slovenia,SVN,1830,,,,512728,
Slovenia,SVN,1831,,,,517242,
Slovenia,SVN,1832,,,,521796,
Slovenia,SVN,1833,,,,526390,
Slovenia,SVN,1834,,,,531024,
Slovenia,SVN,1835,,,,535699,
Slovenia,SVN,1836,,,,540415,
Slovenia,SVN,1837,,,,545173,
Slovenia,SVN,1838,,,,549972,
Slovenia,SVN,1839,,,,554814,
Slovenia,SVN,1840,,,,559698,
Slovenia,SVN,1841,,,,564626,
Slovenia,SVN,1842,,,,569597,
Slovenia,SVN,1843,,,,574611,
Slovenia,SVN,1844,,,,579670,
Slovenia,SVN,1845,,,,584773,
Slovenia,SVN,1846,,,,589921,
Slovenia,SVN,1847,,,,595115,
Slovenia,SVN,1848,,,,600354,
Slovenia,SVN,1849,,,,605639,
Slovenia,SVN,1850,,,,610971,
Slovenia,SVN,1851,,,,616399,
Slovenia,SVN,1852,,,,621874,
Slovenia,SVN,1853,,,,627398,
Slovenia,SVN,1854,,,,632972,
Slovenia,SVN,1855,,,,638594,
Slovenia,SVN,1856,,,,644267,
Slovenia,SVN,1857,,,,649990,
Slovenia,SVN,1858,,,,655764,
Slovenia,SVN,1859,,,,661589,
Slovenia,SVN,1860,,,,667466,
Slovenia,SVN,1861,,,,673395,
Slovenia,SVN,1862,,,,679377,
Slovenia,SVN,1863,,,,685412,
Slovenia,SVN,1864,,,,691501,
Slovenia,SVN,1865,,,,697643,
Slovenia,SVN,1866,,,,703841,
Slovenia,SVN,1867,,,,710093,
Slovenia,SVN,1868,,,,716401,
Slovenia,SVN,1869,,,,722765,
Slovenia,SVN,1870,,,,729185,
Slovenia,SVN,1871,,,,735662,
Slovenia,SVN,1872,,,,742197,
Slovenia,SVN,1873,,,,748790,
Slovenia,SVN,1874,,,,755442,
Slovenia,SVN,1875,,,,762152,
Slovenia,SVN,1876,,,,768922,
Slovenia,SVN,1877,,,,775753,
Slovenia,SVN,1878,,,,782644,
Slovenia,SVN,1879,,,,789596,
Slovenia,SVN,1880,,,,796610,
Slovenia,SVN,1881,,,,803686,
Slovenia,SVN,1882,,,,810825,
Slovenia,SVN,1883,,,,818028,
Slovenia,SVN,1884,,,,825294,
Slovenia,SVN,1886,,,,840021,
Slovenia,SVN,1887,,,,847483,
Slovenia,SVN,1888,,,,855011,
Slovenia,SVN,1889,,,,862606,
Slovenia,SVN,1914,,,,1076046,
Slovenia,SVN,1915,,,,1085604,
Slovenia,SVN,1916,,,,1095247,
Slovenia,SVN,1917,,,,1104976,
Slovenia,SVN,1918,,,,1114704,
Slovenia,SVN,1941,,,,1363682,
Slovenia,SVN,1942,,,,1375687,
Slovenia,SVN,2021,,,,2078723,
Solomon Islands,SLB,1952,0.039,,,94059,
Solomon Islands,SLB,1953,0.038,,,96539,
Solomon Islands,SLB,1954,0.0369,,,99191,
Solomon Islands,SLB,1955,0.1078,,,102001,
Solomon Islands,SLB,1956,0.1048,,,104935,
Solomon Islands,SLB,1957,0.1018,,,107986,
Solomon Islands,SLB,1958,0.0989,,,111157,
Solomon Islands,SLB,1959,0.0961,,,114436,
Solomon Islands,SLB,1960,0.0933,,,117847,
Solomon Islands,SLB,1961,0.1207,,,121385,
Solomon Islands,SLB,1962,0.1172,,,125040,
Solomon Islands,SLB,1963,0.1138,,,128838,
Solomon Islands,SLB,1964,0.138,,,132766,
Solomon Islands,SLB,1965,0.1875,,,136815,
Solomon Islands,SLB,1966,0.1819,,,140995,
Solomon Islands,SLB,1967,0.2269,,,145319,
Solomon Islands,SLB,1968,0.2445,,,149887,
Solomon Islands,SLB,1969,0.2366,,,154830,
Solomon Islands,SLB,1970,0.2515,,,160240,
Solomon Islands,SLB,1971,0.2867,,,166163,
Solomon Islands,SLB,1972,0.3185,,,172550,
Solomon Islands,SLB,1973,0.3678,,,179306,
Solomon Islands,SLB,1974,0.354,,,186297,
Solomon Islands,SLB,1975,0.3031,,,193401,
Solomon Islands,SLB,1976,0.3105,,,200602,
Solomon Islands,SLB,1977,0.3878,,,207885,
Solomon Islands,SLB,1978,0.2893,,,215299,
Solomon Islands,SLB,1979,0.4933,,,222841,
Solomon Islands,SLB,1980,0.445,,,230550,
Solomon Islands,SLB,1981,0.5686,,,238423,
Solomon Islands,SLB,1982,0.4906,,,246451,
Solomon Islands,SLB,1983,0.5613,,,254566,
Solomon Islands,SLB,1984,0.544,,,262691,
Solomon Islands,SLB,1985,0.5548,,,270787,
Solomon Islands,SLB,1986,0.5519,,,278834,
Solomon Islands,SLB,1987,0.562,,,286871,
Solomon Islands,SLB,1988,0.5341,,,294976,
Solomon Islands,SLB,1989,0.5316,,,303272,
Solomon Islands,SLB,1990,0.4699,,,311869,
Solomon Islands,SLB,1991,0.4912,,,320781,
Solomon Islands,SLB,1992,0.4885,,,330004,
Solomon Islands,SLB,1993,0.5072,,,339501,
Solomon Islands,SLB,1994,0.5245,,,349273,
Solomon Islands,SLB,1995,0.5303,,,359276,
Solomon Islands,SLB,1996,0.5354,,,369517,
Solomon Islands,SLB,1997,0.54,,,379998,
Solomon Islands,SLB,1998,0.5533,,,390702,
Solomon Islands,SLB,1999,0.5383,,,401592,
Solomon Islands,SLB,2000,0.5416,,,412665,
Solomon Islands,SLB,2001,0.5531,,,423949,
Solomon Islands,SLB,2002,0.5638,,,435434,
Solomon Islands,SLB,2003,0.5738,,,447016,
Solomon Islands,SLB,2004,0.5993,,,458549,
Solomon Islands,SLB,2005,0.6004,,,469918,
Solomon Islands,SLB,2006,0.6017,,,481086,
Solomon Islands,SLB,2007,0.6105,,,492133,
Solomon Islands,SLB,2008,0.6114,,,503366,
Solomon Islands,SLB,2009,0.6187,,,515182,
Solomon Islands,SLB,2010,0.6247,,,527861,
Solomon Islands,SLB,2011,0.636,,,541522,
Solomon Islands,SLB,2012,0.626,,,556066,
Solomon Islands,SLB,2013,0.6541,,,571329,
Solomon Islands,SLB,2014,0.5617,,,587079,
Solomon Islands,SLB,2015,0.486,,,603133,Oceania
Solomon Islands,SLB,2016,0.4673,,,619438,
Solomon Islands,SLB,2017,0.4493,,,636030,
Solomon Islands,SLB,2018,0.4434,,,652856,
Solomon Islands,SLB,2019,0.4454,,,669821,
Solomon Islands,SLB,2020,0.435,,,686878,
Solomon Islands,SLB,-4000,,,,1,
Solomon Islands,SLB,-3000,,,,1,
Solomon Islands,SLB,-2000,,,,2,
Solomon Islands,SLB,-1000,,,,2,
Solomon Islands,SLB,0,,,,3,
Solomon Islands,SLB,100,,,,4,
Solomon Islands,SLB,200,,,,7,
Solomon Islands,SLB,300,,,,11,
Solomon Islands,SLB,400,,,,16,
Solomon Islands,SLB,500,,,,25,
Solomon Islands,SLB,600,,,,37,
Solomon Islands,SLB,700,,,,56,
Solomon Islands,SLB,800,,,,84,
Solomon Islands,SLB,900,,,,127,
Solomon Islands,SLB,1000,,,,190,
Solomon Islands,SLB,1100,,,,286,
Solomon Islands,SLB,1200,,,,429,
Solomon Islands,SLB,1300,,,,643,
Solomon Islands,SLB,1400,,,,965,
Solomon Islands,SLB,1500,,,,1448,
Solomon Islands,SLB,1600,,,,2173,
Solomon Islands,SLB,1700,,,,3259,
Solomon Islands,SLB,1710,,,,4074,
Solomon Islands,SLB,1720,,,,5093,
Solomon Islands,SLB,1730,,,,6366,
Solomon Islands,SLB,1740,,,,7958,
Solomon Islands,SLB,1750,,,,9947,
Solomon Islands,SLB,1760,,,,12434,
Solomon Islands,SLB,1770,,,,15543,
Solomon Islands,SLB,1780,,,,19429,
Solomon Islands,SLB,1790,,,,24286,
Solomon Islands,SLB,1800,,,,56998,
Solomon Islands,SLB,1801,,,,56998,
Solomon Islands,SLB,1802,,,,56998,
Solomon Islands,SLB,1803,,,,56998,
Solomon Islands,SLB,1804,,,,56998,
Solomon Islands,SLB,1805,,,,56998,
Solomon Islands,SLB,1806,,,,56998,
Solomon Islands,SLB,1807,,,,56998,
Solomon Islands,SLB,1808,,,,56998,
Solomon Islands,SLB,1809,,,,56998,
Solomon Islands,SLB,1810,,,,56998,
Solomon Islands,SLB,1811,,,,56998,
Solomon Islands,SLB,1812,,,,56998,
Solomon Islands,SLB,1813,,,,56998,
Solomon Islands,SLB,1814,,,,56998,
Solomon Islands,SLB,1815,,,,56998,
Solomon Islands,SLB,1816,,,,56998,
Solomon Islands,SLB,1817,,,,56998,
Solomon Islands,SLB,1818,,,,56998,
Solomon Islands,SLB,1819,,,,57121,
Solomon Islands,SLB,1820,,,,57369,
Solomon Islands,SLB,1821,,,,57743,
Solomon Islands,SLB,1822,,,,58244,
Solomon Islands,SLB,1823,,,,58873,
Solomon Islands,SLB,1824,,,,59510,
Solomon Islands,SLB,1825,,,,60153,
Solomon Islands,SLB,1826,,,,60803,
Solomon Islands,SLB,1827,,,,61460,
Solomon Islands,SLB,1828,,,,62125,
Solomon Islands,SLB,1829,,,,62796,
Solomon Islands,SLB,1830,,,,63475,
Solomon Islands,SLB,1831,,,,64161,
Solomon Islands,SLB,1832,,,,64855,
Solomon Islands,SLB,1833,,,,65556,
Solomon Islands,SLB,1834,,,,66264,
Solomon Islands,SLB,1835,,,,66981,
Solomon Islands,SLB,1836,,,,67705,
Solomon Islands,SLB,1837,,,,68436,
Solomon Islands,SLB,1838,,,,69176,
Solomon Islands,SLB,1839,,,,69924,
Solomon Islands,SLB,1840,,,,70680,
Solomon Islands,SLB,1841,,,,71444,
Solomon Islands,SLB,1842,,,,72216,
Solomon Islands,SLB,1843,,,,72997,
Solomon Islands,SLB,1844,,,,73786,
Solomon Islands,SLB,1845,,,,74583,
Solomon Islands,SLB,1846,,,,75389,
Solomon Islands,SLB,1847,,,,76204,
Solomon Islands,SLB,1848,,,,77028,
Solomon Islands,SLB,1849,,,,77861,
Solomon Islands,SLB,1850,,,,78702,
Solomon Islands,SLB,1851,,,,79362,
Solomon Islands,SLB,1852,,,,80027,
Solomon Islands,SLB,1853,,,,80696,
Solomon Islands,SLB,1854,,,,81371,
Solomon Islands,SLB,1855,,,,82051,
Solomon Islands,SLB,1856,,,,82737,
Solomon Islands,SLB,1857,,,,83427,
Solomon Islands,SLB,1858,,,,84123,
Solomon Islands,SLB,1859,,,,84824,
Solomon Islands,SLB,1860,,,,85530,
Solomon Islands,SLB,1861,,,,86242,
Solomon Islands,SLB,1862,,,,86959,
Solomon Islands,SLB,1863,,,,87682,
Solomon Islands,SLB,1864,,,,88410,
Solomon Islands,SLB,1865,,,,89143,
Solomon Islands,SLB,1866,,,,89883,
Solomon Islands,SLB,1867,,,,90627,
Solomon Islands,SLB,1868,,,,91377,
Solomon Islands,SLB,1869,,,,92133,
Solomon Islands,SLB,1870,,,,92895,
Solomon Islands,SLB,1871,,,,93662,
Solomon Islands,SLB,1872,,,,94435,
Solomon Islands,SLB,1873,,,,95214,
Solomon Islands,SLB,1874,,,,95998,
Solomon Islands,SLB,1875,,,,96788,
Solomon Islands,SLB,1876,,,,97585,
Solomon Islands,SLB,1877,,,,98387,
Solomon Islands,SLB,1878,,,,99195,
Solomon Islands,SLB,1879,,,,100009,
Solomon Islands,SLB,1880,,,,100829,
Solomon Islands,SLB,1881,,,,101655,
Solomon Islands,SLB,1882,,,,102487,
Solomon Islands,SLB,1883,,,,103325,
Solomon Islands,SLB,1884,,,,104170,
Solomon Islands,SLB,1885,,,,105020,
Solomon Islands,SLB,1886,,,,105877,
Solomon Islands,SLB,1887,,,,106740,
Solomon Islands,SLB,1888,,,,107610,
Solomon Islands,SLB,1889,,,,108485,
Solomon Islands,SLB,1890,,,,109367,
Solomon Islands,SLB,1891,,,,110256,
Solomon Islands,SLB,1892,,,,111151,
Solomon Islands,SLB,1893,,,,112052,
Solomon Islands,SLB,1894,,,,112960,
Solomon Islands,SLB,1895,,,,113874,
Solomon Islands,SLB,1896,,,,114795,
Solomon Islands,SLB,1897,,,,115723,
Solomon Islands,SLB,1898,,,,116657,
Solomon Islands,SLB,1899,,,,117598,
Solomon Islands,SLB,1900,,,,118545,
Solomon Islands,SLB,1901,,,,119499,
Solomon Islands,SLB,1902,,,,120460,
Solomon Islands,SLB,1903,,,,121428,
Solomon Islands,SLB,1904,,,,122403,
Solomon Islands,SLB,1905,,,,123385,
Solomon Islands,SLB,1906,,,,124373,
Solomon Islands,SLB,1907,,,,125369,
Solomon Islands,SLB,1908,,,,126371,
Solomon Islands,SLB,1909,,,,127119,
Solomon Islands,SLB,1910,,,,127613,
Solomon Islands,SLB,1911,,,,127850,
Solomon Islands,SLB,1912,,,,127832,
Solomon Islands,SLB,1913,,,,127556,
Solomon Islands,SLB,1914,,,,127279,
Solomon Islands,SLB,1915,,,,127002,
Solomon Islands,SLB,1916,,,,126725,
Solomon Islands,SLB,1917,,,,126447,
Solomon Islands,SLB,1918,,,,126531,
Solomon Islands,SLB,1919,,,,125425,
Solomon Islands,SLB,1920,,,,123184,
Solomon Islands,SLB,1921,,,,119859,
Solomon Islands,SLB,1922,,,,115499,
Solomon Islands,SLB,1923,,,,110153,
Solomon Islands,SLB,1924,,,,105053,
Solomon Islands,SLB,1925,,,,100190,
Solomon Islands,SLB,1926,,,,95552,
Solomon Islands,SLB,1927,,,,91129,
Solomon Islands,SLB,1928,,,,86910,
Solomon Islands,SLB,1929,,,,83634,
Solomon Islands,SLB,1930,,,,81257,
Solomon Islands,SLB,1931,,,,79738,
Solomon Islands,SLB,1932,,,,79040,
Solomon Islands,SLB,1933,,,,79123,
Solomon Islands,SLB,1934,,,,79207,
Solomon Islands,SLB,1935,,,,79291,
Solomon Islands,SLB,1936,,,,79375,
Solomon Islands,SLB,1937,,,,79459,
Solomon Islands,SLB,1938,,,,79543,
Solomon Islands,SLB,1939,,,,79796,
Solomon Islands,SLB,1940,,,,80219,
Solomon Islands,SLB,1941,,,,80816,
Solomon Islands,SLB,1942,,,,81588,
Solomon Islands,SLB,1943,,,,82537,
Solomon Islands,SLB,1944,,,,83497,
Solomon Islands,SLB,1945,,,,84468,
Solomon Islands,SLB,1946,,,,85450,
Solomon Islands,SLB,1947,,,,86444,
Solomon Islands,SLB,1948,,,,87450,
Solomon Islands,SLB,1949,,,,88565,
Solomon Islands,SLB,1950,,,,89793,
Solomon Islands,SLB,1951,,,,91790,
Solomon Islands,SLB,2021,,,,703995,
Somalia,SOM,1950,0.021,,,2264076,
Somalia,SOM,1951,0.0206,,,2307679,
Somalia,SOM,1952,0.0203,,,2351943,
Somalia,SOM,1953,0.0199,,,2397188,
Somalia,SOM,1954,0.0195,,,2443647,
Somalia,SOM,1955,0.0265,,,2491543,
Somalia,SOM,1956,0.0274,,,2541019,
Somalia,SOM,1957,0.0283,,,2592154,
Somalia,SOM,1958,0.0319,,,2645028,
Somalia,SOM,1959,0.0326,,,2699620,
Somalia,SOM,1960,0.0306,,,2755967,
Somalia,SOM,1961,0.0312,,,2814125,
Somalia,SOM,1962,0.037,,,2874215,
Somalia,SOM,1963,0.0349,,,2936478,
Somalia,SOM,1964,0.0452,,,3001160,
Somalia,SOM,1965,0.043,,,3068465,
Somalia,SOM,1966,0.0443,,,3143654,
Somalia,SOM,1967,0.0704,,,3227835,
Somalia,SOM,1968,0.0465,,,3312735,
Somalia,SOM,1969,0.0476,,,3386736,
Somalia,SOM,1970,0.0628,,,3444569,
Somalia,SOM,1971,0.0538,,,3472357,
Somalia,SOM,1972,0.0674,,,3479792,
Somalia,SOM,1973,0.0751,,,3512626,
Somalia,SOM,1974,0.0908,,,3632986,
Somalia,SOM,1975,0.1294,,,3880285,
Somalia,SOM,1976,0.1122,,,4278974,
Somalia,SOM,1977,0.1663,,,4802134,
Somalia,SOM,1978,0.1036,,,5375018,
Somalia,SOM,1979,0.0827,,,5892763,
Somalia,SOM,1980,0.1295,,,6281138,
Somalia,SOM,1981,0.0422,,,6511115,
Somalia,SOM,1982,0.1087,,,6608040,
Somalia,SOM,1983,0.1412,,,6618594,
Somalia,SOM,1984,0.108,,,6614713,
Somalia,SOM,1985,0.129,,,6648628,
Somalia,SOM,1986,0.1371,,,6736751,
Somalia,SOM,1987,0.1447,,,6862267,
Somalia,SOM,1988,0.1433,,,7005226,
Somalia,SOM,1989,0.1335,,,7133263,
Somalia,SOM,1990,0.1012,,,7225089,
Somalia,SOM,1991,0.0973,,,7274026,
Somalia,SOM,1992,0.0933,,,7295380,
Somalia,SOM,1993,0.0875,,,7315864,
Somalia,SOM,1994,0.0854,,,7372592,
Somalia,SOM,1995,0.0786,,,7491647,
Somalia,SOM,1996,0.0739,,,7682683,
Somalia,SOM,1997,0.0679,,,7936122,
Somalia,SOM,1998,0.0623,,,8235064,
Somalia,SOM,1999,0.0574,,,8553595,
Somalia,SOM,2000,0.0541,,,8872250,
Somalia,SOM,2001,0.0546,,,9186719,
Somalia,SOM,2002,0.0617,,,9501335,
Somalia,SOM,2003,0.0605,,,9815412,
Somalia,SOM,2004,0.0586,,,10130251,
Somalia,SOM,2005,0.0568,,,10446856,
Somalia,SOM,2006,0.0551,,,10763904,
Somalia,SOM,2007,0.0549,,,11080122,
Somalia,SOM,2008,0.0527,,,11397188,
Somalia,SOM,2009,0.051,,,11717691,
Somalia,SOM,2010,0.0508,,,12043886,
Somalia,SOM,2011,0.0494,,,12376305,
Somalia,SOM,2012,0.0478,,,12715487,
Somalia,SOM,2013,0.0482,,,13063711,
Somalia,SOM,2014,0.0469,,,13423571,
Somalia,SOM,2015,0.0457,,,13797204,Africa
Somalia,SOM,2016,0.0449,,,14185635,
Somalia,SOM,2017,0.0437,,,14589165,
Somalia,SOM,2018,0.0425,,,15008225,
Somalia,SOM,2019,0.0431,,,15442906,
Somalia,SOM,2020,0.0354,,,15893219,
Somalia,SOM,-10000,,,,3470,
Somalia,SOM,-9000,,,,5206,
Somalia,SOM,-8000,,,,7809,
Somalia,SOM,-7000,,,,11714,
Somalia,SOM,-6000,,,,17571,
Somalia,SOM,-5000,,,,26357,
Somalia,SOM,-4000,,,,39535,
Somalia,SOM,-3000,,,,59303,
Somalia,SOM,-2000,,,,88955,
Somalia,SOM,-1000,,,,133432,
Somalia,SOM,0,,,,200149,
Somalia,SOM,100,,,,214652,
Somalia,SOM,200,,,,230207,
Somalia,SOM,300,,,,246889,
Somalia,SOM,400,,,,264779,
Somalia,SOM,500,,,,283967,
Somalia,SOM,600,,,,304544,
Somalia,SOM,700,,,,326612,
Somalia,SOM,800,,,,350280,
Somalia,SOM,900,,,,369740,
Somalia,SOM,1000,,,,389199,
Somalia,SOM,1100,,,,467040,
Somalia,SOM,1200,,,,544879,
Somalia,SOM,1300,,,,622720,
Somalia,SOM,1400,,,,700560,
Somalia,SOM,1500,,,,778399,
Somalia,SOM,1600,,,,827049,
Somalia,SOM,1700,,,,875699,
Somalia,SOM,1710,,,,886056,
Somalia,SOM,1720,,,,896418,
Somalia,SOM,1730,,,,906774,
Somalia,SOM,1740,,,,917134,
Somalia,SOM,1750,,,,927490,
Somalia,SOM,1760,,,,937850,
Somalia,SOM,1770,,,,948207,
Somalia,SOM,1780,,,,958566,
Somalia,SOM,1790,,,,968923,
Somalia,SOM,1800,,,,988951,
Somalia,SOM,1801,,,,989372,
Somalia,SOM,1802,,,,989796,
Somalia,SOM,1803,,,,990219,
Somalia,SOM,1804,,,,990642,
Somalia,SOM,1805,,,,991066,
Somalia,SOM,1806,,,,991490,
Somalia,SOM,1807,,,,991914,
Somalia,SOM,1808,,,,992338,
Somalia,SOM,1809,,,,992762,
Somalia,SOM,1810,,,,993190,
Somalia,SOM,1811,,,,993894,
Somalia,SOM,1812,,,,994879,
Somalia,SOM,1813,,,,996147,
Somalia,SOM,1814,,,,997700,
Somalia,SOM,1815,,,,999540,
Somalia,SOM,1816,,,,1001670,
Somalia,SOM,1817,,,,1004090,
Somalia,SOM,1818,,,,1006802,
Somalia,SOM,1819,,,,1009810,
Somalia,SOM,1820,,,,1013114,
Somalia,SOM,1821,,,,1019757,
Somalia,SOM,1822,,,,1026458,
Somalia,SOM,1823,,,,1039860,
Somalia,SOM,1824,,,,1053438,
Somalia,SOM,1825,,,,1067193,
Somalia,SOM,1826,,,,1081128,
Somalia,SOM,1827,,,,1095244,
Somalia,SOM,1828,,,,1109545,
Somalia,SOM,1829,,,,1124033,
Somalia,SOM,1830,,,,1138709,
Somalia,SOM,1831,,,,1153578,
Somalia,SOM,1832,,,,1168640,
Somalia,SOM,1833,,,,1183900,
Somalia,SOM,1834,,,,1199358,
Somalia,SOM,1835,,,,1215018,
Somalia,SOM,1836,,,,1230883,
Somalia,SOM,1837,,,,1246955,
Somalia,SOM,1838,,,,1263237,
Somalia,SOM,1839,,,,1279731,
Somalia,SOM,1840,,,,1296441,
Somalia,SOM,1841,,,,1313369,
Somalia,SOM,1842,,,,1330518,
Somalia,SOM,1843,,,,1347891,
Somalia,SOM,1844,,,,1365491,
Somalia,SOM,1845,,,,1383320,
Somalia,SOM,1846,,,,1401383,
Somalia,SOM,1847,,,,1419681,
Somalia,SOM,1848,,,,1438218,
Somalia,SOM,1849,,,,1453143,
Somalia,SOM,1850,,,,1464409,
Somalia,SOM,1851,,,,1471869,
Somalia,SOM,1852,,,,1475574,
Somalia,SOM,1853,,,,1475474,
Somalia,SOM,1854,,,,1475375,
Somalia,SOM,1855,,,,1475275,
Somalia,SOM,1856,,,,1475176,
Somalia,SOM,1857,,,,1475076,
Somalia,SOM,1858,,,,1474976,
Somalia,SOM,1859,,,,1474877,
Somalia,SOM,1860,,,,1474777,
Somalia,SOM,1861,,,,1474678,
Somalia,SOM,1862,,,,1474578,
Somalia,SOM,1863,,,,1474478,
Somalia,SOM,1864,,,,1474379,
Somalia,SOM,1865,,,,1474279,
Somalia,SOM,1866,,,,1474180,
Somalia,SOM,1867,,,,1474080,
Somalia,SOM,1868,,,,1473981,
Somalia,SOM,1869,,,,1474176,
Somalia,SOM,1870,,,,1474666,
Somalia,SOM,1871,,,,1475451,
Somalia,SOM,1872,,,,1476532,
Somalia,SOM,1873,,,,1477909,
Somalia,SOM,1874,,,,1479287,
Somalia,SOM,1875,,,,1480666,
Somalia,SOM,1876,,,,1482046,
Somalia,SOM,1877,,,,1483428,
Somalia,SOM,1878,,,,1484811,
Somalia,SOM,1879,,,,1486195,
Somalia,SOM,1880,,,,1487581,
Somalia,SOM,1881,,,,1488968,
Somalia,SOM,1882,,,,1490356,
