"International Category ID","International Category Name","International Sector Code","International Sector Name","Transaction Type ID","Transaction Type Name","Fiscal Year","current_amount","constant_amount"
9,Humanitarian,740,Disaster Prevention and Preparedness,2,Obligations,2006,9799046,12251261
9,Humanitarian,740,Disaster Prevention and Preparedness,2,Obligations,2007,36343293,44233405
9,Humanitarian,740,Disaster Prevention and Preparedness,2,Obligations,2008,41165334,49087623
9,Humanitarian,740,Disaster Prevention and Preparedness,2,Obligations,2009,82671039,97454763
9,Humanitarian,740,Disaster Prevention and Preparedness,2,Obligations,2010,64715555,75638232
9,Humanitarian,740,Disaster Prevention and Preparedness,2,Obligations,2011,108141061,123920350
9,Humanitarian,740,Disaster Prevention and Preparedness,2,Obligations,2012,155267651,174614000
9,Humanitarian,740,Disaster Prevention and Preparedness,2,Obligations,2013,111456701,123079552
9,Humanitarian,740,Disaster Prevention and Preparedness,2,Obligations,2014,143012008,154943453
9,Humanitarian,740,Disaster Prevention and Preparedness,2,Obligations,2015,157269583,168443216
9,Humanitarian,740,Disaster Prevention and Preparedness,2,Obligations,2016,152441763,161838949
9,Humanitarian,740,Disaster Prevention and Preparedness,2,Obligations,2017,177931123,185605550
9,Humanitarian,740,Disaster Prevention and Preparedness,2,Obligations,2018,220614415,224893904
9,Humanitarian,740,Disaster Prevention and Preparedness,2,Obligations,2019,210947316,210947316
9,Humanitarian,740,Disaster Prevention and Preparedness,2,Obligations,2020,262315924,257237958
9,Humanitarian,740,Disaster Prevention and Preparedness,2,Obligations,2021,104838776,100796513
9,Humanitarian,740,Disaster Prevention and Preparedness,3,Disbursements,2001,21028731,29620381
9,Humanitarian,740,Disaster Prevention and Preparedness,3,Disbursements,2002,6233613,8641913
9,Humanitarian,740,Disaster Prevention and Preparedness,3,Disbursements,2003,2532468,3447956
9,Humanitarian,740,Disaster Prevention and Preparedness,3,Disbursements,2004,5826643,7747272
9,Humanitarian,740,Disaster Prevention and Preparedness,3,Disbursements,2005,4237289,5467253
9,Humanitarian,740,Disaster Prevention and Preparedness,3,Disbursements,2006,3645515,4557807
9,Humanitarian,740,Disaster Prevention and Preparedness,3,Disbursements,2007,6471709,7876709
9,Humanitarian,740,Disaster Prevention and Preparedness,3,Disbursements,2008,22032401,26272551
9,Humanitarian,740,Disaster Prevention and Preparedness,3,Disbursements,2009,38140437,44960931
9,Humanitarian,740,Disaster Prevention and Preparedness,3,Disbursements,2010,61045924,71349231
9,Humanitarian,740,Disaster Prevention and Preparedness,3,Disbursements,2011,80902925,92707787
9,Humanitarian,740,Disaster Prevention and Preparedness,3,Disbursements,2012,93244547,104862825
9,Humanitarian,740,Disaster Prevention and Preparedness,3,Disbursements,2013,116392931,128530498
9,Humanitarian,740,Disaster Prevention and Preparedness,3,Disbursements,2014,122848262,133097449
9,Humanitarian,740,Disaster Prevention and Preparedness,3,Disbursements,2015,146171660,156556782
9,Humanitarian,740,Disaster Prevention and Preparedness,3,Disbursements,2016,154353103,163868123
9,Humanitarian,740,Disaster Prevention and Preparedness,3,Disbursements,2017,141575184,147681527
9,Humanitarian,740,Disaster Prevention and Preparedness,3,Disbursements,2018,158592083,161668472
9,Humanitarian,740,Disaster Prevention and Preparedness,3,Disbursements,2019,169439033,169439033
9,Humanitarian,740,Disaster Prevention and Preparedness,3,Disbursements,2020,168483450,165221875
9,Humanitarian,740,Disaster Prevention and Preparedness,3,Disbursements,2021,129234762,124251859
9,Humanitarian,740,Disaster Prevention and Preparedness,18,President's Budget Requests,2008,17449000,20807067
9,Humanitarian,740,Disaster Prevention and Preparedness,18,President's Budget Requests,2009,81591000,96181592
9,Humanitarian,740,Disaster Prevention and Preparedness,18,President's Budget Requests,2010,129419000,151262324
9,Humanitarian,740,Disaster Prevention and Preparedness,18,President's Budget Requests,2011,105333000,120702560
9,Humanitarian,740,Disaster Prevention and Preparedness,18,President's Budget Requests,2012,76152000,85640538
9,Humanitarian,740,Disaster Prevention and Preparedness,18,President's Budget Requests,2013,111683000,123329442
9,Humanitarian,740,Disaster Prevention and Preparedness,18,President's Budget Requests,2014,139763000,151423382
9,Humanitarian,740,Disaster Prevention and Preparedness,18,President's Budget Requests,2015,149780000,160421511
9,Humanitarian,740,Disaster Prevention and Preparedness,18,President's Budget Requests,2016,198428000,210659990
9,Humanitarian,740,Disaster Prevention and Preparedness,18,President's Budget Requests,2017,154857000,161536203
9,Humanitarian,740,Disaster Prevention and Preparedness,18,President's Budget Requests,2018,120321000,122655001
9,Humanitarian,740,Disaster Prevention and Preparedness,18,President's Budget Requests,2019,172776000,172776000
9,Humanitarian,740,Disaster Prevention and Preparedness,18,President's Budget Requests,2020,18000000,17651552
9,Humanitarian,740,Disaster Prevention and Preparedness,18,President's Budget Requests,2021,17500000,16825255
9,Humanitarian,740,Disaster Prevention and Preparedness,18,President's Budget Requests,2022,220211000,207550529
9,Humanitarian,740,Disaster Prevention and Preparedness,19,Initial Allocations,2008,69720000,83137644
9,Humanitarian,740,Disaster Prevention and Preparedness,19,Initial Allocations,2009,71939000,84803563
9,Humanitarian,740,Disaster Prevention and Preparedness,19,Initial Allocations,2010,99793000,116636052
9,Humanitarian,740,Disaster Prevention and Preparedness,19,Initial Allocations,2011,132411000,151731618
9,Humanitarian,740,Disaster Prevention and Preparedness,19,Initial Allocations,2012,150066000,168764223
9,Humanitarian,740,Disaster Prevention and Preparedness,19,Initial Allocations,2013,169820000,187529036
9,Humanitarian,740,Disaster Prevention and Preparedness,19,Initial Allocations,2014,160175000,173538349
9,Humanitarian,740,Disaster Prevention and Preparedness,19,Initial Allocations,2015,35426000,37942933
9,Humanitarian,740,Disaster Prevention and Preparedness,19,Initial Allocations,2016,150803000,160099171
9,Humanitarian,740,Disaster Prevention and Preparedness,19,Initial Allocations,2017,200632000,209285547
9,Humanitarian,740,Disaster Prevention and Preparedness,19,Initial Allocations,2018,503582000,513350540
9,Humanitarian,740,Disaster Prevention and Preparedness,19,Initial Allocations,2019,314572000,314572000
9,Humanitarian,930,Refugees in Donor Countries,2,Obligations,2007,61196,74482
9,Humanitarian,930,Refugees in Donor Countries,3,Disbursements,2007,61196,74482
10,Administrative Costs,911,Operating Expenses,1,Appropriated and Planned,2006,829640000,1037257526
10,Administrative Costs,911,Operating Expenses,1,Appropriated and Planned,2008,789672000,941644716
10,Administrative Costs,911,Operating Expenses,1,Appropriated and Planned,2009,1265959000,1492345380
10,Administrative Costs,911,Operating Expenses,1,Appropriated and Planned,2010,1641800000,1918902806
10,Administrative Costs,911,Operating Expenses,1,Appropriated and Planned,2011,1536720000,1760948963
10,Administrative Costs,911,Operating Expenses,1,Appropriated and Planned,2012,1539418000,1731229483
10,Administrative Costs,911,Operating Expenses,1,Appropriated and Planned,2013,1460257000,1612534389
10,Administrative Costs,911,Operating Expenses,1,Appropriated and Planned,2014,1328956000,1439830364
10,Administrative Costs,911,Operating Expenses,1,Appropriated and Planned,2015,1473507000,1578196164
10,Administrative Costs,911,Operating Expenses,1,Appropriated and Planned,2016,1598083000,1696595999
10,Administrative Costs,911,Operating Expenses,1,Appropriated and Planned,2017,1643274000,1714150766
10,Administrative Costs,911,Operating Expenses,1,Appropriated and Planned,2018,1634680000,1666389710
10,Administrative Costs,911,Operating Expenses,1,Appropriated and Planned,2019,1698279000,1698279000
10,Administrative Costs,911,Operating Expenses,1,Appropriated and Planned,2020,1665650000,1633405991
10,Administrative Costs,911,Operating Expenses,2,Obligations,2001,791043984,1114238539
10,Administrative Costs,911,Operating Expenses,2,Obligations,2002,827912659,1147769381
10,Administrative Costs,911,Operating Expenses,2,Obligations,2003,894495521,1217856696
10,Administrative Costs,911,Operating Expenses,2,Obligations,2004,1034229125,1375140704
10,Administrative Costs,911,Operating Expenses,2,Obligations,2005,1129713919,1457636801
10,Administrative Costs,911,Operating Expenses,2,Obligations,2006,1258315097,1573208516
10,Administrative Costs,911,Operating Expenses,2,Obligations,2007,1426541739,1736243245
10,Administrative Costs,911,Operating Expenses,2,Obligations,2008,1664317467,1984616013
10,Administrative Costs,911,Operating Expenses,2,Obligations,2009,1549156096,1826185270
10,Administrative Costs,911,Operating Expenses,2,Obligations,2010,1976710774,2310339628
10,Administrative Costs,911,Operating Expenses,2,Obligations,2011,1596937560,1829952921
10,Administrative Costs,911,Operating Expenses,2,Obligations,2012,1858709546,2090304619
10,Administrative Costs,911,Operating Expenses,2,Obligations,2013,1986282639,2193414488
10,Administrative Costs,911,Operating Expenses,2,Obligations,2014,2003290539,2170424095
10,Administrative Costs,911,Operating Expenses,2,Obligations,2015,1940275827,2078127536
10,Administrative Costs,911,Operating Expenses,2,Obligations,2016,2027777310,2152778475
10,Administrative Costs,911,Operating Expenses,2,Obligations,2017,2442987638,2548357091
10,Administrative Costs,911,Operating Expenses,2,Obligations,2018,2548127230,2597555978
10,Administrative Costs,911,Operating Expenses,2,Obligations,2019,2749350803,2749350803
10,Administrative Costs,911,Operating Expenses,2,Obligations,2020,2801238813,2747011643
10,Administrative Costs,911,Operating Expenses,2,Obligations,2021,1765476416,1697404916
10,Administrative Costs,911,Operating Expenses,3,Disbursements,2001,780348805,1099173665
10,Administrative Costs,911,Operating Expenses,3,Disbursements,2002,789762931,1094880895
10,Administrative Costs,911,Operating Expenses,3,Disbursements,2003,929793639,1265915126
10,Administrative Costs,911,Operating Expenses,3,Disbursements,2004,1002984030,1333596368
10,Administrative Costs,911,Operating Expenses,3,Disbursements,2005,1065942717,1375354650
10,Administrative Costs,911,Operating Expenses,3,Disbursements,2006,1144580777,1431012250
10,Administrative Costs,911,Operating Expenses,3,Disbursements,2007,1134938358,1381332825
10,Administrative Costs,911,Operating Expenses,3,Disbursements,2008,1368488451,1631854548
10,Administrative Costs,911,Operating Expenses,3,Disbursements,2009,1390044365,1638620270
10,Administrative Costs,911,Operating Expenses,3,Disbursements,2010,1689970515,1975203350
10,Administrative Costs,911,Operating Expenses,3,Disbursements,2011,1676379691,1920986880
10,Administrative Costs,911,Operating Expenses,3,Disbursements,2012,2021520048,2273401363
10,Administrative Costs,911,Operating Expenses,3,Disbursements,2013,1994863032,2202889485
10,Administrative Costs,911,Operating Expenses,3,Disbursements,2014,1976027535,2140886677
10,Administrative Costs,911,Operating Expenses,3,Disbursements,2015,1918485646,2054789315
10,Administrative Costs,911,Operating Expenses,3,Disbursements,2016,2067939377,2195416249
10,Administrative Costs,911,Operating Expenses,3,Disbursements,2017,2297343928,2396431526
10,Administrative Costs,911,Operating Expenses,3,Disbursements,2018,2117286591,2158357848
10,Administrative Costs,911,Operating Expenses,3,Disbursements,2019,2623331157,2623331157
10,Administrative Costs,911,Operating Expenses,3,Disbursements,2020,2613337156,2562747187
10,Administrative Costs,911,Operating Expenses,3,Disbursements,2021,2095746746,2014941044
10,Administrative Costs,911,Operating Expenses,18,President's Budget Requests,2009,201100000,237061908
10,Administrative Costs,911,Operating Expenses,18,President's Budget Requests,2010,1707262000,1995413474
10,Administrative Costs,911,Operating Expenses,18,President's Budget Requests,2011,1703056000,1951555714
10,Administrative Costs,911,Operating Expenses,18,President's Budget Requests,2012,1752420000,1970771532
10,Administrative Costs,911,Operating Expenses,18,President's Budget Requests,2013,1540765000,1701437862
10,Administrative Costs,911,Operating Expenses,18,President's Budget Requests,2014,1579540000,1711320505
10,Administrative Costs,911,Operating Expenses,18,President's Budget Requests,2015,1673579000,1792482803
10,Administrative Costs,911,Operating Expenses,18,President's Budget Requests,2016,1799176000,1910085272
10,Administrative Costs,911,Operating Expenses,18,President's Budget Requests,2017,1702785000,1776228560
10,Administrative Costs,911,Operating Expenses,18,President's Budget Requests,2018,1423452000,1451064285
10,Administrative Costs,911,Operating Expenses,18,President's Budget Requests,2019,1471320000,1471320000
10,Administrative Costs,911,Operating Expenses,18,President's Budget Requests,2020,1545000000,1515091559
10,Administrative Costs,911,Operating Expenses,18,President's Budget Requests,2021,1591747000,1530374178
10,Administrative Costs,911,Operating Expenses,18,President's Budget Requests,2022,1862647000,1755558847
10,Administrative Costs,911,Operating Expenses,19,Initial Allocations,2009,923589000,1088750723
10,Administrative Costs,911,Operating Expenses,19,Initial Allocations,2010,1657762000,1937558870
10,Administrative Costs,911,Operating Expenses,19,Initial Allocations,2011,1536720000,1760948963
10,Administrative Costs,911,Operating Expenses,19,Initial Allocations,2012,1536300000,1727722980
10,Administrative Costs,911,Operating Expenses,19,Initial Allocations,2013,1460257000,1612534389
10,Administrative Costs,911,Operating Expenses,19,Initial Allocations,2014,1321248000,1431479288
10,Administrative Costs,911,Operating Expenses,19,Initial Allocations,2015,1409520000,1509663040
10,Administrative Costs,911,Operating Expenses,19,Initial Allocations,2016,1535296000,1629938527
10,Administrative Costs,911,Operating Expenses,19,Initial Allocations,2017,1644349000,1715272132
10,Administrative Costs,911,Operating Expenses,19,Initial Allocations,2018,1633180000,1664860613
10,Administrative Costs,911,Operating Expenses,19,Initial Allocations,2019,1698279000,1698279000
10,Administrative Costs,912,Program Design and Learning,1,Appropriated and Planned,2006,7920000,9901981
10,Administrative Costs,912,Program Design and Learning,1,Appropriated and Planned,2007,883186000,1074925300
10,Administrative Costs,912,Program Design and Learning,1,Appropriated and Planned,2008,992000,1182911
10,Administrative Costs,912,Program Design and Learning,1,Appropriated and Planned,2010,71782000,83897357
10,Administrative Costs,912,Program Design and Learning,1,Appropriated and Planned,2011,165695000,189872220
10,Administrative Costs,912,Program Design and Learning,1,Appropriated and Planned,2012,58705000,66019643
10,Administrative Costs,912,Program Design and Learning,1,Appropriated and Planned,2013,573000,632753
10,Administrative Costs,912,Program Design and Learning,1,Appropriated and Planned,2015,1545000,1654769
10,Administrative Costs,912,Program Design and Learning,1,Appropriated and Planned,2016,500000,530822
